"strain","tech_rep","bio_rep","rep","life_span","activity_type","time_d","activity"
"ED3017",2,6,2,11.5,"stim","18.5",NA
"ED3017",2,6,2,11.5,"stim","19",NA
"ED3017",2,6,2,11.5,"stim","19.5",NA
"ED3017",2,6,2,11.5,"stim","20",NA
"ED3017",2,6,2,11.5,"stim","20.5",NA
"ED3017",2,6,2,11.5,"stim","22",NA
"ED3017",2,6,2,11.5,"stim","22.5",NA
"ED3017",2,6,2,11.5,"stim","23",NA
"ED3017",2,6,2,11.5,"stim","23.5",NA
"ED3017",2,6,2,11.5,"stim","24",NA
"ED3017",2,6,2,11.5,"base","6.5",15
"ED3017",2,6,2,11.5,"base","7",2
"ED3017",2,6,2,11.5,"base","7.5",4
"ED3017",2,6,2,11.5,"base","11.5",NA
"ED3017",2,6,2,11.5,"base","12",NA
"ED3017",2,6,2,11.5,"base","12.5",NA
"ED3017",2,6,2,11.5,"base","13",NA
"ED3017",2,6,2,11.5,"base","15",NA
"ED3017",2,6,2,11.5,"base","17.5",NA
"ED3017",2,6,2,11.5,"base","18",NA
"ED3017",2,6,2,11.5,"base","18.5",NA
"ED3017",2,6,2,11.5,"base","19",NA
"ED3017",2,6,2,11.5,"base","19.5",NA
"ED3017",2,6,2,11.5,"base","20",NA
"ED3017",2,6,2,11.5,"base","20.5",NA
"ED3017",2,6,2,11.5,"base","22",NA
"ED3017",2,6,2,11.5,"base","22.5",NA
"ED3017",2,6,2,11.5,"base","23",NA
"ED3017",2,6,2,11.5,"base","23.5",NA
"ED3017",2,6,2,11.5,"base","24",NA
"ED3017",2,6,3,11.5,"stim","6.5",110
"ED3017",2,6,3,11.5,"stim","7",0
"ED3017",2,6,3,11.5,"stim","7.5",60
"ED3017",2,6,3,11.5,"stim","11.5",NA
"ED3017",2,6,3,11.5,"stim","12",NA
"ED3017",2,6,3,11.5,"stim","12.5",NA
"ED3017",2,6,3,11.5,"stim","13",NA
"ED3017",2,6,3,11.5,"stim","15",NA
"ED3017",2,6,3,11.5,"stim","17.5",NA
"ED3017",2,6,3,11.5,"stim","18",NA
"ED3017",2,6,3,11.5,"stim","18.5",NA
"ED3017",2,6,3,11.5,"stim","19",NA
"ED3017",2,6,3,11.5,"stim","19.5",NA
"ED3017",2,6,3,11.5,"stim","20",NA
"ED3017",2,6,3,11.5,"stim","20.5",NA
"ED3017",2,6,3,11.5,"stim","22",NA
"ED3017",2,6,3,11.5,"stim","22.5",NA
"ED3017",2,6,3,11.5,"stim","23",NA
"ED3017",2,6,3,11.5,"stim","23.5",NA
"ED3017",2,6,3,11.5,"stim","24",NA
"ED3017",2,6,3,11.5,"base","6.5",39
"ED3017",2,6,3,11.5,"base","7",0
"ED3017",2,6,3,11.5,"base","7.5",102
"ED3017",2,6,3,11.5,"base","11.5",NA
"ED3017",2,6,3,11.5,"base","12",NA
"ED3017",2,6,3,11.5,"base","12.5",NA
"ED3017",2,6,3,11.5,"base","13",NA
"ED3017",2,6,3,11.5,"base","15",NA
"ED3017",2,6,3,11.5,"base","17.5",NA
"ED3017",2,6,3,11.5,"base","18",NA
"ED3017",2,6,3,11.5,"base","18.5",NA
"ED3017",2,6,3,11.5,"base","19",NA
"ED3017",2,6,3,11.5,"base","19.5",NA
"ED3017",2,6,3,11.5,"base","20",NA
"ED3017",2,6,3,11.5,"base","20.5",NA
"ED3017",2,6,3,11.5,"base","22",NA
"ED3017",2,6,3,11.5,"base","22.5",NA
"ED3017",2,6,3,11.5,"base","23",NA
"ED3017",2,6,3,11.5,"base","23.5",NA
"ED3017",2,6,3,11.5,"base","24",NA
"ED3017",2,6,4,NA,"stim","6.5",106
"ED3017",2,6,4,NA,"stim","7",0
"ED3017",2,6,4,NA,"stim","7.5",2
"ED3017",2,6,4,NA,"stim","11.5",0
"ED3017",2,6,4,NA,"stim","12",0
"ED3017",2,6,4,NA,"stim","12.5",0
"ED3017",2,6,4,NA,"stim","13",0
"ED3017",2,6,4,NA,"stim","15",0
"ED3017",2,6,4,NA,"stim","17.5",0
"ED3017",2,6,4,NA,"stim","18",0
"ED3017",2,6,4,NA,"stim","18.5",0
"ED3017",2,6,4,NA,"stim","19",0
"ED3017",2,6,4,NA,"stim","19.5",0
"ED3017",2,6,4,NA,"stim","20",0
"ED3017",2,6,4,NA,"stim","20.5",0
"ED3017",2,6,4,NA,"stim","22",0
"ED3017",2,6,4,NA,"stim","22.5",0
"ED3017",2,6,4,NA,"stim","23",0
"ED3017",2,6,4,NA,"stim","23.5",0
"ED3017",2,6,4,NA,"stim","24",0
"ED3017",2,6,4,NA,"base","6.5",0
"ED3017",2,6,4,NA,"base","7",5
"ED3017",2,6,4,NA,"base","7.5",0
"ED3017",2,6,4,NA,"base","11.5",0
"ED3017",2,6,4,NA,"base","12",0
"ED3017",2,6,4,NA,"base","12.5",0
"ED3017",2,6,4,NA,"base","13",0
"ED3017",2,6,4,NA,"base","15",0
"ED3017",2,6,4,NA,"base","17.5",0
"ED3017",2,6,4,NA,"base","18",0
"ED3017",2,6,4,NA,"base","18.5",0
"ED3017",2,6,4,NA,"base","19",0
"ED3017",2,6,4,NA,"base","19.5",0
"ED3017",2,6,4,NA,"base","20",0
"ED3017",2,6,4,NA,"base","20.5",0
"ED3017",2,6,4,NA,"base","22",0
"ED3017",2,6,4,NA,"base","22.5",0
"ED3017",2,6,4,NA,"base","23",0
"ED3017",2,6,4,NA,"base","23.5",0
"ED3017",2,6,4,NA,"base","24",0
"ED3017",2,6,5,11.5,"stim","6.5",237
"ED3017",2,6,5,11.5,"stim","7",199
"ED3017",2,6,5,11.5,"stim","7.5",186
"ED3017",2,6,5,11.5,"stim","11.5",NA
"ED3017",2,6,5,11.5,"stim","12",NA
"ED3017",2,6,5,11.5,"stim","12.5",NA
"ED3017",2,6,5,11.5,"stim","13",NA
"ED3017",2,6,5,11.5,"stim","15",NA
"ED3017",2,6,5,11.5,"stim","17.5",NA
"ED3017",2,6,5,11.5,"stim","18",NA
"ED3017",2,6,5,11.5,"stim","18.5",NA
"ED3017",2,6,5,11.5,"stim","19",NA
"ED3017",2,6,5,11.5,"stim","19.5",NA
"ED3017",2,6,5,11.5,"stim","20",NA
"ED3017",2,6,5,11.5,"stim","20.5",NA
"ED3017",2,6,5,11.5,"stim","22",NA
"ED3017",2,6,5,11.5,"stim","22.5",NA
"ED3017",2,6,5,11.5,"stim","23",NA
"ED3017",2,6,5,11.5,"stim","23.5",NA
"ED3017",2,6,5,11.5,"stim","24",NA
"ED3017",2,6,5,11.5,"base","6.5",278
"ED3017",2,6,5,11.5,"base","7",194
"ED3017",2,6,5,11.5,"base","7.5",37
"ED3017",2,6,5,11.5,"base","11.5",NA
"ED3017",2,6,5,11.5,"base","12",NA
"ED3017",2,6,5,11.5,"base","12.5",NA
"ED3017",2,6,5,11.5,"base","13",NA
"ED3017",2,6,5,11.5,"base","15",NA
"ED3017",2,6,5,11.5,"base","17.5",NA
"ED3017",2,6,5,11.5,"base","18",NA
"ED3017",2,6,5,11.5,"base","18.5",NA
"ED3017",2,6,5,11.5,"base","19",NA
"ED3017",2,6,5,11.5,"base","19.5",NA
"ED3017",2,6,5,11.5,"base","20",NA
"ED3017",2,6,5,11.5,"base","20.5",NA
"ED3017",2,6,5,11.5,"base","22",NA
"ED3017",2,6,5,11.5,"base","22.5",NA
"ED3017",2,6,5,11.5,"base","23",NA
"ED3017",2,6,5,11.5,"base","23.5",NA
"ED3017",2,6,5,11.5,"base","24",NA
"ED3017",2,6,6,11.5,"stim","6.5",177
"ED3017",2,6,6,11.5,"stim","7",108
"ED3017",2,6,6,11.5,"stim","7.5",67
"ED3017",2,6,6,11.5,"stim","11.5",NA
"ED3017",2,6,6,11.5,"stim","12",NA
"ED3017",2,6,6,11.5,"stim","12.5",NA
"ED3017",2,6,6,11.5,"stim","13",NA
"ED3017",2,6,6,11.5,"stim","15",NA
"ED3017",2,6,6,11.5,"stim","17.5",NA
"ED3017",2,6,6,11.5,"stim","18",NA
"ED3017",2,6,6,11.5,"stim","18.5",NA
"ED3017",2,6,6,11.5,"stim","19",NA
"ED3017",2,6,6,11.5,"stim","19.5",NA
"ED3017",2,6,6,11.5,"stim","20",NA
"ED3017",2,6,6,11.5,"stim","20.5",NA
"ED3017",2,6,6,11.5,"stim","22",NA
"ED3017",2,6,6,11.5,"stim","22.5",NA
"ED3017",2,6,6,11.5,"stim","23",NA
"ED3017",2,6,6,11.5,"stim","23.5",NA
"ED3017",2,6,6,11.5,"stim","24",NA
"ED3017",2,6,6,11.5,"base","6.5",120
"ED3017",2,6,6,11.5,"base","7",12
"ED3017",2,6,6,11.5,"base","7.5",0
"ED3017",2,6,6,11.5,"base","11.5",NA
"ED3017",2,6,6,11.5,"base","12",NA
"ED3017",2,6,6,11.5,"base","12.5",NA
"ED3017",2,6,6,11.5,"base","13",NA
"ED3017",2,6,6,11.5,"base","15",NA
"ED3017",2,6,6,11.5,"base","17.5",NA
"ED3017",2,6,6,11.5,"base","18",NA
"ED3017",2,6,6,11.5,"base","18.5",NA
"ED3017",2,6,6,11.5,"base","19",NA
"ED3017",2,6,6,11.5,"base","19.5",NA
"ED3017",2,6,6,11.5,"base","20",NA
"ED3017",2,6,6,11.5,"base","20.5",NA
"ED3017",2,6,6,11.5,"base","22",NA
"ED3017",2,6,6,11.5,"base","22.5",NA
"ED3017",2,6,6,11.5,"base","23",NA
"ED3017",2,6,6,11.5,"base","23.5",NA
"ED3017",2,6,6,11.5,"base","24",NA
"ED3017",2,6,7,7.5,"stim","6.5",89
"ED3017",2,6,7,7.5,"stim","7",70
"ED3017",2,6,7,7.5,"stim","7.5",NA
"ED3017",2,6,7,7.5,"stim","11.5",NA
"ED3017",2,6,7,7.5,"stim","12",NA
"ED3017",2,6,7,7.5,"stim","12.5",NA
"ED3017",2,6,7,7.5,"stim","13",NA
"ED3017",2,6,7,7.5,"stim","15",NA
"ED3017",2,6,7,7.5,"stim","17.5",NA
"ED3017",2,6,7,7.5,"stim","18",NA
"ED3017",2,6,7,7.5,"stim","18.5",NA
"ED3017",2,6,7,7.5,"stim","19",NA
"ED3017",2,6,7,7.5,"stim","19.5",NA
"ED3017",2,6,7,7.5,"stim","20",NA
"ED3017",2,6,7,7.5,"stim","20.5",NA
"ED3017",2,6,7,7.5,"stim","22",NA
"ED3017",2,6,7,7.5,"stim","22.5",NA
"ED3017",2,6,7,7.5,"stim","23",NA
"ED3017",2,6,7,7.5,"stim","23.5",NA
"ED3017",2,6,7,7.5,"stim","24",NA
"ED3017",2,6,7,7.5,"base","6.5",377
"ED3017",2,6,7,7.5,"base","7",53
"ED3017",2,6,7,7.5,"base","7.5",NA
"ED3017",2,6,7,7.5,"base","11.5",NA
"ED3017",2,6,7,7.5,"base","12",NA
"ED3017",2,6,7,7.5,"base","12.5",NA
"ED3017",2,6,7,7.5,"base","13",NA
"ED3017",2,6,7,7.5,"base","15",NA
"ED3017",2,6,7,7.5,"base","17.5",NA
"ED3017",2,6,7,7.5,"base","18",NA
"ED3017",2,6,7,7.5,"base","18.5",NA
"ED3017",2,6,7,7.5,"base","19",NA
"ED3017",2,6,7,7.5,"base","19.5",NA
"ED3017",2,6,7,7.5,"base","20",NA
"ED3017",2,6,7,7.5,"base","20.5",NA
"ED3017",2,6,7,7.5,"base","22",NA
"ED3017",2,6,7,7.5,"base","22.5",NA
"ED3017",2,6,7,7.5,"base","23",NA
"ED3017",2,6,7,7.5,"base","23.5",NA
"ED3017",2,6,7,7.5,"base","24",NA
"ED3017",2,6,8,12,"stim","6.5",87
"ED3017",2,6,8,12,"stim","7",24
"ED3017",2,6,8,12,"stim","7.5",7
"ED3017",2,6,8,12,"stim","11.5",38
"ED3017",2,6,8,12,"stim","12",NA
"ED3017",2,6,8,12,"stim","12.5",NA
"ED3017",2,6,8,12,"stim","13",NA
"ED3017",2,6,8,12,"stim","15",NA
"ED3017",2,6,8,12,"stim","17.5",NA
"ED3017",2,6,8,12,"stim","18",NA
"ED3017",2,6,8,12,"stim","18.5",NA
"ED3017",2,6,8,12,"stim","19",NA
"ED3017",2,6,8,12,"stim","19.5",NA
"ED3017",2,6,8,12,"stim","20",NA
"ED3017",2,6,8,12,"stim","20.5",NA
"ED3017",2,6,8,12,"stim","22",NA
"ED3017",2,6,8,12,"stim","22.5",NA
"ED3017",2,6,8,12,"stim","23",NA
"ED3017",2,6,8,12,"stim","23.5",NA
"ED3017",2,6,8,12,"stim","24",NA
"ED3017",2,6,8,12,"base","6.5",188
"ED3017",2,6,8,12,"base","7",0
"ED3017",2,6,8,12,"base","7.5",0
"ED3017",2,6,8,12,"base","11.5",0
"ED3017",2,6,8,12,"base","12",NA
"ED3017",2,6,8,12,"base","12.5",NA
"ED3017",2,6,8,12,"base","13",NA
"ED3017",2,6,8,12,"base","15",NA
"ED3017",2,6,8,12,"base","17.5",NA
"ED3017",2,6,8,12,"base","18",NA
"ED3017",2,6,8,12,"base","18.5",NA
"ED3017",2,6,8,12,"base","19",NA
"ED3017",2,6,8,12,"base","19.5",NA
"ED3017",2,6,8,12,"base","20",NA
"ED3017",2,6,8,12,"base","20.5",NA
"ED3017",2,6,8,12,"base","22",NA
"ED3017",2,6,8,12,"base","22.5",NA
"ED3017",2,6,8,12,"base","23",NA
"ED3017",2,6,8,12,"base","23.5",NA
"ED3017",2,6,8,12,"base","24",NA
"ED3017",2,6,9,11.5,"stim","6.5",24
"ED3017",2,6,9,11.5,"stim","7",152
"ED3017",2,6,9,11.5,"stim","7.5",56
"ED3017",2,6,9,11.5,"stim","11.5",NA
"ED3017",2,6,9,11.5,"stim","12",NA
"ED3017",2,6,9,11.5,"stim","12.5",NA
"ED3017",2,6,9,11.5,"stim","13",NA
"ED3017",2,6,9,11.5,"stim","15",NA
"ED3017",2,6,9,11.5,"stim","17.5",NA
"ED3017",2,6,9,11.5,"stim","18",NA
"ED3017",2,6,9,11.5,"stim","18.5",NA
"ED3017",2,6,9,11.5,"stim","19",NA
"ED3017",2,6,9,11.5,"stim","19.5",NA
"ED3017",2,6,9,11.5,"stim","20",NA
"ED3017",2,6,9,11.5,"stim","20.5",NA
"ED3017",2,6,9,11.5,"stim","22",NA
"ED3017",2,6,9,11.5,"stim","22.5",NA
"ED3017",2,6,9,11.5,"stim","23",NA
"ED3017",2,6,9,11.5,"stim","23.5",NA
"ED3017",2,6,9,11.5,"stim","24",NA
"ED3017",2,6,9,11.5,"base","6.5",59
"ED3017",2,6,9,11.5,"base","7",39
"ED3017",2,6,9,11.5,"base","7.5",4
"ED3017",2,6,9,11.5,"base","11.5",NA
"ED3017",2,6,9,11.5,"base","12",NA
"ED3017",2,6,9,11.5,"base","12.5",NA
"ED3017",2,6,9,11.5,"base","13",NA
"ED3017",2,6,9,11.5,"base","15",NA
"ED3017",2,6,9,11.5,"base","17.5",NA
"ED3017",2,6,9,11.5,"base","18",NA
"ED3017",2,6,9,11.5,"base","18.5",NA
"ED3017",2,6,9,11.5,"base","19",NA
"ED3017",2,6,9,11.5,"base","19.5",NA
"ED3017",2,6,9,11.5,"base","20",NA
"ED3017",2,6,9,11.5,"base","20.5",NA
"ED3017",2,6,9,11.5,"base","22",NA
"ED3017",2,6,9,11.5,"base","22.5",NA
"ED3017",2,6,9,11.5,"base","23",NA
"ED3017",2,6,9,11.5,"base","23.5",NA
"ED3017",2,6,9,11.5,"base","24",NA
"ED3017",2,6,10,13,"stim","6.5",42
"ED3017",2,6,10,13,"stim","7",21
"ED3017",2,6,10,13,"stim","7.5",11
"ED3017",2,6,10,13,"stim","11.5",0
"ED3017",2,6,10,13,"stim","12",0
"ED3017",2,6,10,13,"stim","12.5",14
"ED3017",2,6,10,13,"stim","13",NA
"ED3017",2,6,10,13,"stim","15",NA
"ED3017",2,6,10,13,"stim","17.5",NA
"ED3017",2,6,10,13,"stim","18",NA
"ED3017",2,6,10,13,"stim","18.5",NA
"ED3017",2,6,10,13,"stim","19",NA
"ED3017",2,6,10,13,"stim","19.5",NA
"ED3017",2,6,10,13,"stim","20",NA
"ED3017",2,6,10,13,"stim","20.5",NA
"ED3017",2,6,10,13,"stim","22",NA
"ED3017",2,6,10,13,"stim","22.5",NA
"ED3017",2,6,10,13,"stim","23",NA
"ED3017",2,6,10,13,"stim","23.5",NA
"ED3017",2,6,10,13,"stim","24",NA
"ED3017",2,6,10,13,"base","6.5",6
"ED3017",2,6,10,13,"base","7",20
"ED3017",2,6,10,13,"base","7.5",215
"ED3017",2,6,10,13,"base","11.5",0
"ED3017",2,6,10,13,"base","12",0
"ED3017",2,6,10,13,"base","12.5",0
"ED3017",2,6,10,13,"base","13",NA
"ED3017",2,6,10,13,"base","15",NA
"ED3017",2,6,10,13,"base","17.5",NA
"ED3017",2,6,10,13,"base","18",NA
"ED3017",2,6,10,13,"base","18.5",NA
"ED3017",2,6,10,13,"base","19",NA
"ED3017",2,6,10,13,"base","19.5",NA
"ED3017",2,6,10,13,"base","20",NA
"ED3017",2,6,10,13,"base","20.5",NA
"ED3017",2,6,10,13,"base","22",NA
"ED3017",2,6,10,13,"base","22.5",NA
"ED3017",2,6,10,13,"base","23",NA
"ED3017",2,6,10,13,"base","23.5",NA
"ED3017",2,6,10,13,"base","24",NA
"ED3017",2,6,11,11.5,"stim","6.5",127
"ED3017",2,6,11,11.5,"stim","7",66
"ED3017",2,6,11,11.5,"stim","7.5",41
"ED3017",2,6,11,11.5,"stim","11.5",NA
"ED3017",2,6,11,11.5,"stim","12",NA
"ED3017",2,6,11,11.5,"stim","12.5",NA
"ED3017",2,6,11,11.5,"stim","13",NA
"ED3017",2,6,11,11.5,"stim","15",NA
"ED3017",2,6,11,11.5,"stim","17.5",NA
"ED3017",2,6,11,11.5,"stim","18",NA
"ED3017",2,6,11,11.5,"stim","18.5",NA
"ED3017",2,6,11,11.5,"stim","19",NA
"ED3017",2,6,11,11.5,"stim","19.5",NA
"ED3017",2,6,11,11.5,"stim","20",NA
"ED3017",2,6,11,11.5,"stim","20.5",NA
"ED3017",2,6,11,11.5,"stim","22",NA
"ED3017",2,6,11,11.5,"stim","22.5",NA
"ED3017",2,6,11,11.5,"stim","23",NA
"ED3017",2,6,11,11.5,"stim","23.5",NA
"ED3017",2,6,11,11.5,"stim","24",NA
"ED3017",2,6,11,11.5,"base","6.5",208
"ED3017",2,6,11,11.5,"base","7",86
"ED3017",2,6,11,11.5,"base","7.5",0
"ED3017",2,6,11,11.5,"base","11.5",NA
"ED3017",2,6,11,11.5,"base","12",NA
"ED3017",2,6,11,11.5,"base","12.5",NA
"ED3017",2,6,11,11.5,"base","13",NA
"ED3017",2,6,11,11.5,"base","15",NA
"ED3017",2,6,11,11.5,"base","17.5",NA
"ED3017",2,6,11,11.5,"base","18",NA
"ED3017",2,6,11,11.5,"base","18.5",NA
"ED3017",2,6,11,11.5,"base","19",NA
"ED3017",2,6,11,11.5,"base","19.5",NA
"ED3017",2,6,11,11.5,"base","20",NA
"ED3017",2,6,11,11.5,"base","20.5",NA
"ED3017",2,6,11,11.5,"base","22",NA
"ED3017",2,6,11,11.5,"base","22.5",NA
"ED3017",2,6,11,11.5,"base","23",NA
"ED3017",2,6,11,11.5,"base","23.5",NA
"ED3017",2,6,11,11.5,"base","24",NA
"ED3017",2,6,12,12.5,"stim","6.5",72
"ED3017",2,6,12,12.5,"stim","7",111
"ED3017",2,6,12,12.5,"stim","7.5",46
"ED3017",2,6,12,12.5,"stim","11.5",0
"ED3017",2,6,12,12.5,"stim","12",6
"ED3017",2,6,12,12.5,"stim","12.5",NA
"ED3017",2,6,12,12.5,"stim","13",NA
"ED3017",2,6,12,12.5,"stim","15",NA
"ED3017",2,6,12,12.5,"stim","17.5",NA
"ED3017",2,6,12,12.5,"stim","18",NA
"ED3017",2,6,12,12.5,"stim","18.5",NA
"ED3017",2,6,12,12.5,"stim","19",NA
"ED3017",2,6,12,12.5,"stim","19.5",NA
"ED3017",2,6,12,12.5,"stim","20",NA
"ED3017",2,6,12,12.5,"stim","20.5",NA
"ED3017",2,6,12,12.5,"stim","22",NA
"ED3017",2,6,12,12.5,"stim","22.5",NA
"ED3017",2,6,12,12.5,"stim","23",NA
"ED3017",2,6,12,12.5,"stim","23.5",NA
"ED3017",2,6,12,12.5,"stim","24",NA
"ED3017",2,6,12,12.5,"base","6.5",171
"ED3017",2,6,12,12.5,"base","7",185
"ED3017",2,6,12,12.5,"base","7.5",268
"ED3017",2,6,12,12.5,"base","11.5",0
"ED3017",2,6,12,12.5,"base","12",0
"ED3017",2,6,12,12.5,"base","12.5",NA
"ED3017",2,6,12,12.5,"base","13",NA
"ED3017",2,6,12,12.5,"base","15",NA
"ED3017",2,6,12,12.5,"base","17.5",NA
"ED3017",2,6,12,12.5,"base","18",NA
"ED3017",2,6,12,12.5,"base","18.5",NA
"ED3017",2,6,12,12.5,"base","19",NA
"ED3017",2,6,12,12.5,"base","19.5",NA
"ED3017",2,6,12,12.5,"base","20",NA
"ED3017",2,6,12,12.5,"base","20.5",NA
"ED3017",2,6,12,12.5,"base","22",NA
"ED3017",2,6,12,12.5,"base","22.5",NA
"ED3017",2,6,12,12.5,"base","23",NA
"ED3017",2,6,12,12.5,"base","23.5",NA
"ED3017",2,6,12,12.5,"base","24",NA
"ED3017",2,6,13,11.5,"stim","6.5",39
"ED3017",2,6,13,11.5,"stim","7",29
"ED3017",2,6,13,11.5,"stim","7.5",38
"ED3017",2,6,13,11.5,"stim","11.5",NA
"ED3017",2,6,13,11.5,"stim","12",NA
"ED3017",2,6,13,11.5,"stim","12.5",NA
"ED3017",2,6,13,11.5,"stim","13",NA
"ED3017",2,6,13,11.5,"stim","15",NA
"ED3017",2,6,13,11.5,"stim","17.5",NA
"ED3017",2,6,13,11.5,"stim","18",NA
"ED3017",2,6,13,11.5,"stim","18.5",NA
"ED3017",2,6,13,11.5,"stim","19",NA
"ED3017",2,6,13,11.5,"stim","19.5",NA
"ED3017",2,6,13,11.5,"stim","20",NA
"ED3017",2,6,13,11.5,"stim","20.5",NA
"ED3017",2,6,13,11.5,"stim","22",NA
"ED3017",2,6,13,11.5,"stim","22.5",NA
"ED3017",2,6,13,11.5,"stim","23",NA
"ED3017",2,6,13,11.5,"stim","23.5",NA
"ED3017",2,6,13,11.5,"stim","24",NA
"ED3017",2,6,13,11.5,"base","6.5",29
"ED3017",2,6,13,11.5,"base","7",35
"ED3017",2,6,13,11.5,"base","7.5",36
"ED3017",2,6,13,11.5,"base","11.5",NA
"ED3017",2,6,13,11.5,"base","12",NA
"ED3017",2,6,13,11.5,"base","12.5",NA
"ED3017",2,6,13,11.5,"base","13",NA
"ED3017",2,6,13,11.5,"base","15",NA
"ED3017",2,6,13,11.5,"base","17.5",NA
"ED3017",2,6,13,11.5,"base","18",NA
"ED3017",2,6,13,11.5,"base","18.5",NA
"ED3017",2,6,13,11.5,"base","19",NA
"ED3017",2,6,13,11.5,"base","19.5",NA
"ED3017",2,6,13,11.5,"base","20",NA
"ED3017",2,6,13,11.5,"base","20.5",NA
"ED3017",2,6,13,11.5,"base","22",NA
"ED3017",2,6,13,11.5,"base","22.5",NA
"ED3017",2,6,13,11.5,"base","23",NA
"ED3017",2,6,13,11.5,"base","23.5",NA
"ED3017",2,6,13,11.5,"base","24",NA
"ED3017",2,6,14,NA,"stim","6.5",0
"ED3017",2,6,14,NA,"stim","7",0
"ED3017",2,6,14,NA,"stim","7.5",0
"ED3017",2,6,14,NA,"stim","11.5",0
"ED3017",2,6,14,NA,"stim","12",0
"ED3017",2,6,14,NA,"stim","12.5",3
"ED3017",2,6,14,NA,"stim","13",0
"ED3017",2,6,14,NA,"stim","15",0
"ED3017",2,6,14,NA,"stim","17.5",0
"ED3017",2,6,14,NA,"stim","18",0
"ED3017",2,6,14,NA,"stim","18.5",0
"ED3017",2,6,14,NA,"stim","19",0
"ED3017",2,6,14,NA,"stim","19.5",0
"ED3017",2,6,14,NA,"stim","20",0
"ED3017",2,6,14,NA,"stim","20.5",0
"ED3017",2,6,14,NA,"stim","22",0
"ED3017",2,6,14,NA,"stim","22.5",0
"ED3017",2,6,14,NA,"stim","23",0
"ED3017",2,6,14,NA,"stim","23.5",0
"ED3017",2,6,14,NA,"stim","24",0
"ED3017",2,6,14,NA,"base","6.5",0
"ED3017",2,6,14,NA,"base","7",0
"ED3017",2,6,14,NA,"base","7.5",0
"ED3017",2,6,14,NA,"base","11.5",0
"ED3017",2,6,14,NA,"base","12",0
"ED3017",2,6,14,NA,"base","12.5",1
"ED3017",2,6,14,NA,"base","13",10
"ED3017",2,6,14,NA,"base","15",0
"ED3017",2,6,14,NA,"base","17.5",0
"ED3017",2,6,14,NA,"base","18",0
"ED3017",2,6,14,NA,"base","18.5",0
"ED3017",2,6,14,NA,"base","19",0
"ED3017",2,6,14,NA,"base","19.5",0
"ED3017",2,6,14,NA,"base","20",0
"ED3017",2,6,14,NA,"base","20.5",0
"ED3017",2,6,14,NA,"base","22",0
"ED3017",2,6,14,NA,"base","22.5",0
"ED3017",2,6,14,NA,"base","23",0
"ED3017",2,6,14,NA,"base","23.5",0
"ED3017",2,6,14,NA,"base","24",0
"ED3017",2,6,15,NA,"stim","6.5",4
"ED3017",2,6,15,NA,"stim","7",0
"ED3017",2,6,15,NA,"stim","7.5",0
"ED3017",2,6,15,NA,"stim","11.5",0
"ED3017",2,6,15,NA,"stim","12",0
"ED3017",2,6,15,NA,"stim","12.5",0
"ED3017",2,6,15,NA,"stim","13",4
"ED3017",2,6,15,NA,"stim","15",0
"ED3017",2,6,15,NA,"stim","17.5",0
"ED3017",2,6,15,NA,"stim","18",0
"ED3017",2,6,15,NA,"stim","18.5",0
"ED3017",2,6,15,NA,"stim","19",0
"ED3017",2,6,15,NA,"stim","19.5",0
"ED3017",2,6,15,NA,"stim","20",0
"ED3017",2,6,15,NA,"stim","20.5",0
"ED3017",2,6,15,NA,"stim","22",0
"ED3017",2,6,15,NA,"stim","22.5",0
"ED3017",2,6,15,NA,"stim","23",0
"ED3017",2,6,15,NA,"stim","23.5",0
"ED3017",2,6,15,NA,"stim","24",0
"ED3017",2,6,15,NA,"base","6.5",6
"ED3017",2,6,15,NA,"base","7",4
"ED3017",2,6,15,NA,"base","7.5",2
"ED3017",2,6,15,NA,"base","11.5",0
"ED3017",2,6,15,NA,"base","12",0
"ED3017",2,6,15,NA,"base","12.5",0
"ED3017",2,6,15,NA,"base","13",2
"ED3017",2,6,15,NA,"base","15",0
"ED3017",2,6,15,NA,"base","17.5",0
"ED3017",2,6,15,NA,"base","18",0
"ED3017",2,6,15,NA,"base","18.5",0
"ED3017",2,6,15,NA,"base","19",0
"ED3017",2,6,15,NA,"base","19.5",0
"ED3017",2,6,15,NA,"base","20",0
"ED3017",2,6,15,NA,"base","20.5",0
"ED3017",2,6,15,NA,"base","22",0
"ED3017",2,6,15,NA,"base","22.5",0
"ED3017",2,6,15,NA,"base","23",0
"ED3017",2,6,15,NA,"base","23.5",0
"ED3017",2,6,15,NA,"base","24",0
"ED3017",2,6,16,15,"stim","6.5",161
"ED3017",2,6,16,15,"stim","7",0
"ED3017",2,6,16,15,"stim","7.5",5
"ED3017",2,6,16,15,"stim","11.5",4
"ED3017",2,6,16,15,"stim","12",10
"ED3017",2,6,16,15,"stim","12.5",1
"ED3017",2,6,16,15,"stim","13",23
"ED3017",2,6,16,15,"stim","15",NA
"ED3017",2,6,16,15,"stim","17.5",NA
"ED3017",2,6,16,15,"stim","18",NA
"ED3017",2,6,16,15,"stim","18.5",NA
"ED3017",2,6,16,15,"stim","19",NA
"ED3017",2,6,16,15,"stim","19.5",NA
"ED3017",2,6,16,15,"stim","20",NA
"ED3017",2,6,16,15,"stim","20.5",NA
"ED3017",2,6,16,15,"stim","22",NA
"ED3017",2,6,16,15,"stim","22.5",NA
