"strain","tech_rep","bio_rep","rep","life_span","activity_type","time_d","activity"
"DL238",1,3,1,12.5,"stim","9",10
"DL238",1,3,1,12.5,"stim","12.5",NA
"DL238",1,3,1,12.5,"stim","15.5",NA
"DL238",1,3,1,12.5,"stim","20.5",NA
"DL238",1,3,1,12.5,"stim","23.5",NA
"DL238",1,3,1,12.5,"base","1.5",63
"DL238",1,3,1,12.5,"base","5",19
"DL238",1,3,1,12.5,"base","9",38
"DL238",1,3,1,12.5,"base","12.5",NA
"DL238",1,3,1,12.5,"base","15.5",NA
"DL238",1,3,1,12.5,"base","20.5",NA
"DL238",1,3,1,12.5,"base","23.5",NA
"DL238",1,3,2,12.5,"stim","1.5",211
"DL238",1,3,2,12.5,"stim","5",15
"DL238",1,3,2,12.5,"stim","9",38
"DL238",1,3,2,12.5,"stim","12.5",NA
"DL238",1,3,2,12.5,"stim","15.5",NA
"DL238",1,3,2,12.5,"stim","20.5",NA
"DL238",1,3,2,12.5,"stim","23.5",NA
"DL238",1,3,2,12.5,"base","1.5",124
"DL238",1,3,2,12.5,"base","5",33
"DL238",1,3,2,12.5,"base","9",35
"DL238",1,3,2,12.5,"base","12.5",NA
"DL238",1,3,2,12.5,"base","15.5",NA
"DL238",1,3,2,12.5,"base","20.5",NA
"DL238",1,3,2,12.5,"base","23.5",NA
"DL238",1,3,3,NA,"stim","1.5",0
"DL238",1,3,3,NA,"stim","5",0
"DL238",1,3,3,NA,"stim","9",0
"DL238",1,3,3,NA,"stim","12.5",0
"DL238",1,3,3,NA,"stim","15.5",0
"DL238",1,3,3,NA,"stim","20.5",0
"DL238",1,3,3,NA,"stim","23.5",0
"DL238",1,3,3,NA,"base","1.5",0
"DL238",1,3,3,NA,"base","5",0
"DL238",1,3,3,NA,"base","9",0
"DL238",1,3,3,NA,"base","12.5",0
"DL238",1,3,3,NA,"base","15.5",0
"DL238",1,3,3,NA,"base","20.5",0
"DL238",1,3,3,NA,"base","23.5",0
"DL238",1,3,4,23.5,"stim","1.5",193
"DL238",1,3,4,23.5,"stim","5",91
"DL238",1,3,4,23.5,"stim","9",0
"DL238",1,3,4,23.5,"stim","12.5",12
"DL238",1,3,4,23.5,"stim","15.5",0
"DL238",1,3,4,23.5,"stim","20.5",12
"DL238",1,3,4,23.5,"stim","23.5",NA
"DL238",1,3,4,23.5,"base","1.5",42
"DL238",1,3,4,23.5,"base","5",200
"DL238",1,3,4,23.5,"base","9",0
"DL238",1,3,4,23.5,"base","12.5",0
"DL238",1,3,4,23.5,"base","15.5",0
"DL238",1,3,4,23.5,"base","20.5",0
"DL238",1,3,4,23.5,"base","23.5",NA
"DL238",1,3,5,15.5,"stim","1.5",193
"DL238",1,3,5,15.5,"stim","5",169
"DL238",1,3,5,15.5,"stim","9",1
"DL238",1,3,5,15.5,"stim","12.5",5
"DL238",1,3,5,15.5,"stim","15.5",NA
"DL238",1,3,5,15.5,"stim","20.5",NA
"DL238",1,3,5,15.5,"stim","23.5",NA
"DL238",1,3,5,15.5,"base","1.5",48
"DL238",1,3,5,15.5,"base","5",67
"DL238",1,3,5,15.5,"base","9",0
"DL238",1,3,5,15.5,"base","12.5",0
"DL238",1,3,5,15.5,"base","15.5",NA
"DL238",1,3,5,15.5,"base","20.5",NA
"DL238",1,3,5,15.5,"base","23.5",NA
"DL238",1,3,6,NA,"stim","1.5",0
"DL238",1,3,6,NA,"stim","5",0
"DL238",1,3,6,NA,"stim","9",0
"DL238",1,3,6,NA,"stim","12.5",0
"DL238",1,3,6,NA,"stim","15.5",0
"DL238",1,3,6,NA,"stim","20.5",0
"DL238",1,3,6,NA,"stim","23.5",0
"DL238",1,3,6,NA,"base","1.5",0
"DL238",1,3,6,NA,"base","5",0
"DL238",1,3,6,NA,"base","9",0
"DL238",1,3,6,NA,"base","12.5",0
"DL238",1,3,6,NA,"base","15.5",0
"DL238",1,3,6,NA,"base","20.5",0
"DL238",1,3,6,NA,"base","23.5",0
"DL238",1,3,7,23.5,"stim","1.5",30
"DL238",1,3,7,23.5,"stim","5",48
"DL238",1,3,7,23.5,"stim","9",164
"DL238",1,3,7,23.5,"stim","12.5",13
"DL238",1,3,7,23.5,"stim","15.5",9
"DL238",1,3,7,23.5,"stim","20.5",67
"DL238",1,3,7,23.5,"stim","23.5",NA
"DL238",1,3,7,23.5,"base","1.5",12
"DL238",1,3,7,23.5,"base","5",28
"DL238",1,3,7,23.5,"base","9",157
"DL238",1,3,7,23.5,"base","12.5",28
"DL238",1,3,7,23.5,"base","15.5",20
"DL238",1,3,7,23.5,"base","20.5",0
"DL238",1,3,7,23.5,"base","23.5",NA
"DL238",1,3,8,NA,"stim","1.5",0
"DL238",1,3,8,NA,"stim","5",0
"DL238",1,3,8,NA,"stim","9",0
"DL238",1,3,8,NA,"stim","12.5",0
"DL238",1,3,8,NA,"stim","15.5",0
"DL238",1,3,8,NA,"stim","20.5",0
"DL238",1,3,8,NA,"stim","23.5",0
"DL238",1,3,8,NA,"base","1.5",0
"DL238",1,3,8,NA,"base","5",0
"DL238",1,3,8,NA,"base","9",0
"DL238",1,3,8,NA,"base","12.5",0
"DL238",1,3,8,NA,"base","15.5",0
"DL238",1,3,8,NA,"base","20.5",0
"DL238",1,3,8,NA,"base","23.5",0
"DL238",1,3,9,NA,"stim","1.5",0
"DL238",1,3,9,NA,"stim","5",0
"DL238",1,3,9,NA,"stim","9",0
"DL238",1,3,9,NA,"stim","12.5",0
"DL238",1,3,9,NA,"stim","15.5",0
"DL238",1,3,9,NA,"stim","20.5",0
"DL238",1,3,9,NA,"stim","23.5",0
"DL238",1,3,9,NA,"base","1.5",0
"DL238",1,3,9,NA,"base","5",0
"DL238",1,3,9,NA,"base","9",0
"DL238",1,3,9,NA,"base","12.5",0
"DL238",1,3,9,NA,"base","15.5",0
"DL238",1,3,9,NA,"base","20.5",0
"DL238",1,3,9,NA,"base","23.5",0
"DL238",1,3,10,NA,"stim","1.5",0
"DL238",1,3,10,NA,"stim","5",0
"DL238",1,3,10,NA,"stim","9",0
"DL238",1,3,10,NA,"stim","12.5",0
"DL238",1,3,10,NA,"stim","15.5",0
"DL238",1,3,10,NA,"stim","20.5",0
"DL238",1,3,10,NA,"stim","23.5",0
"DL238",1,3,10,NA,"base","1.5",0
"DL238",1,3,10,NA,"base","5",0
"DL238",1,3,10,NA,"base","9",0
"DL238",1,3,10,NA,"base","12.5",0
"DL238",1,3,10,NA,"base","15.5",0
"DL238",1,3,10,NA,"base","20.5",0
"DL238",1,3,10,NA,"base","23.5",0
"DL238",1,3,11,NA,"stim","1.5",0
"DL238",1,3,11,NA,"stim","5",0
"DL238",1,3,11,NA,"stim","9",0
"DL238",1,3,11,NA,"stim","12.5",0
"DL238",1,3,11,NA,"stim","15.5",0
"DL238",1,3,11,NA,"stim","20.5",0
"DL238",1,3,11,NA,"stim","23.5",0
"DL238",1,3,11,NA,"base","1.5",0
"DL238",1,3,11,NA,"base","5",0
"DL238",1,3,11,NA,"base","9",0
"DL238",1,3,11,NA,"base","12.5",0
"DL238",1,3,11,NA,"base","15.5",0
"DL238",1,3,11,NA,"base","20.5",0
"DL238",1,3,11,NA,"base","23.5",0
"DL238",1,3,12,15.5,"stim","1.5",119
"DL238",1,3,12,15.5,"stim","5",14
"DL238",1,3,12,15.5,"stim","9",23
"DL238",1,3,12,15.5,"stim","12.5",36
"DL238",1,3,12,15.5,"stim","15.5",NA
"DL238",1,3,12,15.5,"stim","20.5",NA
"DL238",1,3,12,15.5,"stim","23.5",NA
"DL238",1,3,12,15.5,"base","1.5",213
"DL238",1,3,12,15.5,"base","5",14
"DL238",1,3,12,15.5,"base","9",12
"DL238",1,3,12,15.5,"base","12.5",2
"DL238",1,3,12,15.5,"base","15.5",NA
"DL238",1,3,12,15.5,"base","20.5",NA
"DL238",1,3,12,15.5,"base","23.5",NA
"DL238",1,3,13,NA,"stim","1.5",0
"DL238",1,3,13,NA,"stim","5",0
"DL238",1,3,13,NA,"stim","9",0
"DL238",1,3,13,NA,"stim","12.5",0
"DL238",1,3,13,NA,"stim","15.5",0
"DL238",1,3,13,NA,"stim","20.5",0
"DL238",1,3,13,NA,"stim","23.5",0
"DL238",1,3,13,NA,"base","1.5",0
"DL238",1,3,13,NA,"base","5",0
"DL238",1,3,13,NA,"base","9",0
"DL238",1,3,13,NA,"base","12.5",0
"DL238",1,3,13,NA,"base","15.5",0
"DL238",1,3,13,NA,"base","20.5",0
"DL238",1,3,13,NA,"base","23.5",0
"DL238",1,3,14,15.5,"stim","1.5",75
"DL238",1,3,14,15.5,"stim","5",148
"DL238",1,3,14,15.5,"stim","9",60
"DL238",1,3,14,15.5,"stim","12.5",108
"DL238",1,3,14,15.5,"stim","15.5",NA
"DL238",1,3,14,15.5,"stim","20.5",NA
"DL238",1,3,14,15.5,"stim","23.5",NA
"DL238",1,3,14,15.5,"base","1.5",102
"DL238",1,3,14,15.5,"base","5",26
"DL238",1,3,14,15.5,"base","9",144
"DL238",1,3,14,15.5,"base","12.5",77
"DL238",1,3,14,15.5,"base","15.5",NA
"DL238",1,3,14,15.5,"base","20.5",NA
"DL238",1,3,14,15.5,"base","23.5",NA
"DL238",1,3,15,5,"stim","1.5",124
"DL238",1,3,15,5,"stim","5",NA
"DL238",1,3,15,5,"stim","9",NA
"DL238",1,3,15,5,"stim","12.5",NA
"DL238",1,3,15,5,"stim","15.5",NA
"DL238",1,3,15,5,"stim","20.5",NA
"DL238",1,3,15,5,"stim","23.5",NA
"DL238",1,3,15,5,"base","1.5",36
"DL238",1,3,15,5,"base","5",NA
"DL238",1,3,15,5,"base","9",NA
"DL238",1,3,15,5,"base","12.5",NA
"DL238",1,3,15,5,"base","15.5",NA
"DL238",1,3,15,5,"base","20.5",NA
"DL238",1,3,15,5,"base","23.5",NA
"DL238",1,3,16,NA,"stim","1.5",10
"DL238",1,3,16,NA,"stim","5",0
"DL238",1,3,16,NA,"stim","9",0
"DL238",1,3,16,NA,"stim","12.5",0
"DL238",1,3,16,NA,"stim","15.5",0
"DL238",1,3,16,NA,"stim","20.5",0
"DL238",1,3,16,NA,"stim","23.5",0
"DL238",1,3,16,NA,"base","1.5",0
"DL238",1,3,16,NA,"base","5",0
"DL238",1,3,16,NA,"base","9",0
"DL238",1,3,16,NA,"base","12.5",0
"DL238",1,3,16,NA,"base","15.5",0
"DL238",1,3,16,NA,"base","20.5",0
"DL238",1,3,16,NA,"base","23.5",0
"DL238",1,3,17,NA,"stim","1.5",0
"DL238",1,3,17,NA,"stim","5",0
"DL238",1,3,17,NA,"stim","9",0
"DL238",1,3,17,NA,"stim","12.5",0
"DL238",1,3,17,NA,"stim","15.5",0
"DL238",1,3,17,NA,"stim","20.5",0
"DL238",1,3,17,NA,"stim","23.5",0
"DL238",1,3,17,NA,"base","1.5",0
"DL238",1,3,17,NA,"base","5",0
"DL238",1,3,17,NA,"base","9",0
"DL238",1,3,17,NA,"base","12.5",0
"DL238",1,3,17,NA,"base","15.5",0
"DL238",1,3,17,NA,"base","20.5",0
"DL238",1,3,17,NA,"base","23.5",0
"DL238",1,3,18,NA,"stim","1.5",0
"DL238",1,3,18,NA,"stim","5",0
"DL238",1,3,18,NA,"stim","9",0
"DL238",1,3,18,NA,"stim","12.5",0
"DL238",1,3,18,NA,"stim","15.5",0
"DL238",1,3,18,NA,"stim","20.5",0
"DL238",1,3,18,NA,"stim","23.5",0
"DL238",1,3,18,NA,"base","1.5",0
"DL238",1,3,18,NA,"base","5",0
"DL238",1,3,18,NA,"base","9",0
"DL238",1,3,18,NA,"base","12.5",0
"DL238",1,3,18,NA,"base","15.5",0
"DL238",1,3,18,NA,"base","20.5",0
"DL238",1,3,18,NA,"base","23.5",0
"DL238",1,3,19,9,"stim","1.5",306
"DL238",1,3,19,9,"stim","5",26
"DL238",1,3,19,9,"stim","9",NA
"DL238",1,3,19,9,"stim","12.5",NA
"DL238",1,3,19,9,"stim","15.5",NA
"DL238",1,3,19,9,"stim","20.5",NA
"DL238",1,3,19,9,"stim","23.5",NA
"DL238",1,3,19,9,"base","1.5",295
"DL238",1,3,19,9,"base","5",33
"DL238",1,3,19,9,"base","9",NA
"DL238",1,3,19,9,"base","12.5",NA
"DL238",1,3,19,9,"base","15.5",NA
"DL238",1,3,19,9,"base","20.5",NA
"DL238",1,3,19,9,"base","23.5",NA
"DL238",1,3,20,NA,"stim","1.5",0
"DL238",1,3,20,NA,"stim","5",0
"DL238",1,3,20,NA,"stim","9",0
"DL238",1,3,20,NA,"stim","12.5",0
"DL238",1,3,20,NA,"stim","15.5",0
"DL238",1,3,20,NA,"stim","20.5",0
"DL238",1,3,20,NA,"stim","23.5",0
"DL238",1,3,20,NA,"base","1.5",0
"DL238",1,3,20,NA,"base","5",0
"DL238",1,3,20,NA,"base","9",0
"DL238",1,3,20,NA,"base","12.5",0
"DL238",1,3,20,NA,"base","15.5",0
"DL238",1,3,20,NA,"base","20.5",0
"DL238",1,3,20,NA,"base","23.5",0
"ED3017",1,3,1,20.5,"stim","1.5",193
"ED3017",1,3,1,20.5,"stim","5",6
"ED3017",1,3,1,20.5,"stim","9",49
"ED3017",1,3,1,20.5,"stim","12.5",0
"ED3017",1,3,1,20.5,"stim","15.5",12
"ED3017",1,3,1,20.5,"stim","20.5",NA
"ED3017",1,3,1,20.5,"stim","23.5",NA
"ED3017",1,3,1,20.5,"base","1.5",187
"ED3017",1,3,1,20.5,"base","5",0
"ED3017",1,3,1,20.5,"base","9",130
"ED3017",1,3,1,20.5,"base","12.5",0
"ED3017",1,3,1,20.5,"base","15.5",0
"ED3017",1,3,1,20.5,"base","20.5",NA
"ED3017",1,3,1,20.5,"base","23.5",NA
"ED3017",1,3,2,23.5,"stim","1.5",182
"ED3017",1,3,2,23.5,"stim","5",104
"ED3017",1,3,2,23.5,"stim","9",258
"ED3017",1,3,2,23.5,"stim","12.5",44
"ED3017",1,3,2,23.5,"stim","15.5",22
"ED3017",1,3,2,23.5,"stim","20.5",60
"ED3017",1,3,2,23.5,"stim","23.5",NA
"ED3017",1,3,2,23.5,"base","1.5",242
"ED3017",1,3,2,23.5,"base","5",114
"ED3017",1,3,2,23.5,"base","9",249
"ED3017",1,3,2,23.5,"base","12.5",9
"ED3017",1,3,2,23.5,"base","15.5",0
"ED3017",1,3,2,23.5,"base","20.5",32
"ED3017",1,3,2,23.5,"base","23.5",NA
"ED3017",1,3,3,23.5,"stim","1.5",311
"ED3017",1,3,3,23.5,"stim","5",23
"ED3017",1,3,3,23.5,"stim","9",297
"ED3017",1,3,3,23.5,"stim","12.5",0
"ED3017",1,3,3,23.5,"stim","15.5",0
"ED3017",1,3,3,23.5,"stim","20.5",47
"ED3017",1,3,3,23.5,"stim","23.5",NA
"ED3017",1,3,3,23.5,"base","1.5",0
"ED3017",1,3,3,23.5,"base","5",12
"ED3017",1,3,3,23.5,"base","9",35
"ED3017",1,3,3,23.5,"base","12.5",0
"ED3017",1,3,3,23.5,"base","15.5",0
"ED3017",1,3,3,23.5,"base","20.5",32
"ED3017",1,3,3,23.5,"base","23.5",NA
"ED3017",1,3,4,23.5,"stim","1.5",31
"ED3017",1,3,4,23.5,"stim","5",146
"ED3017",1,3,4,23.5,"stim","9",0
"ED3017",1,3,4,23.5,"stim","12.5",0
"ED3017",1,3,4,23.5,"stim","15.5",0
"ED3017",1,3,4,23.5,"stim","20.5",92
"ED3017",1,3,4,23.5,"stim","23.5",NA
"ED3017",1,3,4,23.5,"base","1.5",30
"ED3017",1,3,4,23.5,"base","5",188
"ED3017",1,3,4,23.5,"base","9",0
"ED3017",1,3,4,23.5,"base","12.5",0
"ED3017",1,3,4,23.5,"base","15.5",0
"ED3017",1,3,4,23.5,"base","20.5",19
"ED3017",1,3,4,23.5,"base","23.5",NA
"ED3017",1,3,5,23.5,"stim","1.5",379
"ED3017",1,3,5,23.5,"stim","5",62
"ED3017",1,3,5,23.5,"stim","9",177
"ED3017",1,3,5,23.5,"stim","12.5",0
"ED3017",1,3,5,23.5,"stim","15.5",0
"ED3017",1,3,5,23.5,"stim","20.5",92
"ED3017",1,3,5,23.5,"stim","23.5",NA
"ED3017",1,3,5,23.5,"base","1.5",134
"ED3017",1,3,5,23.5,"base","5",17
"ED3017",1,3,5,23.5,"base","9",122
"ED3017",1,3,5,23.5,"base","12.5",0
"ED3017",1,3,5,23.5,"base","15.5",0
"ED3017",1,3,5,23.5,"base","20.5",17
"ED3017",1,3,5,23.5,"base","23.5",NA
"ED3017",1,3,6,23.5,"stim","1.5",0
"ED3017",1,3,6,23.5,"stim","5",62
"ED3017",1,3,6,23.5,"stim","9",14
"ED3017",1,3,6,23.5,"stim","12.5",0
"ED3017",1,3,6,23.5,"stim","15.5",35
"ED3017",1,3,6,23.5,"stim","20.5",0
"ED3017",1,3,6,23.5,"stim","23.5",NA
"ED3017",1,3,6,23.5,"base","1.5",4
"ED3017",1,3,6,23.5,"base","5",10
"ED3017",1,3,6,23.5,"base","9",0
"ED3017",1,3,6,23.5,"base","12.5",0
"ED3017",1,3,6,23.5,"base","15.5",0
"ED3017",1,3,6,23.5,"base","20.5",11
"ED3017",1,3,6,23.5,"base","23.5",NA
"ED3017",1,3,7,23.5,"stim","1.5",251
"ED3017",1,3,7,23.5,"stim","5",29
"ED3017",1,3,7,23.5,"stim","9",96
"ED3017",1,3,7,23.5,"stim","12.5",58
"ED3017",1,3,7,23.5,"stim","15.5",36
"ED3017",1,3,7,23.5,"stim","20.5",0
"ED3017",1,3,7,23.5,"stim","23.5",NA
"ED3017",1,3,7,23.5,"base","1.5",13
"ED3017",1,3,7,23.5,"base","5",14
"ED3017",1,3,7,23.5,"base","9",83
"ED3017",1,3,7,23.5,"base","12.5",0
"ED3017",1,3,7,23.5,"base","15.5",0
"ED3017",1,3,7,23.5,"base","20.5",11
"ED3017",1,3,7,23.5,"base","23.5",NA
"ED3017",1,3,8,9,"stim","1.5",101
"ED3017",1,3,8,9,"stim","5",281
"ED3017",1,3,8,9,"stim","9",NA
"ED3017",1,3,8,9,"stim","12.5",NA
"ED3017",1,3,8,9,"stim","15.5",NA
"ED3017",1,3,8,9,"stim","20.5",NA
"ED3017",1,3,8,9,"stim","23.5",NA
"ED3017",1,3,8,9,"base","1.5",0
"ED3017",1,3,8,9,"base","5",26
"ED3017",1,3,8,9,"base","9",NA
"ED3017",1,3,8,9,"base","12.5",NA
"ED3017",1,3,8,9,"base","15.5",NA
"ED3017",1,3,8,9,"base","20.5",NA
"ED3017",1,3,8,9,"base","23.5",NA
"ED3017",1,3,9,12.5,"stim","1.5",254
"ED3017",1,3,9,12.5,"stim","5",96
"ED3017",1,3,9,12.5,"stim","9",18
"ED3017",1,3,9,12.5,"stim","12.5",NA
"ED3017",1,3,9,12.5,"stim","15.5",NA
"ED3017",1,3,9,12.5,"stim","20.5",NA
"ED3017",1,3,9,12.5,"stim","23.5",NA
"ED3017",1,3,9,12.5,"base","1.5",109
"ED3017",1,3,9,12.5,"base","5",88
"ED3017",1,3,9,12.5,"base","9",0
"ED3017",1,3,9,12.5,"base","12.5",NA
"ED3017",1,3,9,12.5,"base","15.5",NA
"ED3017",1,3,9,12.5,"base","20.5",NA
"ED3017",1,3,9,12.5,"base","23.5",NA
"ED3017",1,3,10,NA,"stim","1.5",0
"ED3017",1,3,10,NA,"stim","5",0
"ED3017",1,3,10,NA,"stim","9",0
"ED3017",1,3,10,NA,"stim","12.5",0
"ED3017",1,3,10,NA,"stim","15.5",0
"ED3017",1,3,10,NA,"stim","20.5",0
"ED3017",1,3,10,NA,"stim","23.5",0
"ED3017",1,3,10,NA,"base","1.5",0
"ED3017",1,3,10,NA,"base","5",0
"ED3017",1,3,10,NA,"base","9",0
"ED3017",1,3,10,NA,"base","12.5",0
"ED3017",1,3,10,NA,"base","15.5",0
"ED3017",1,3,10,NA,"base","20.5",0
"ED3017",1,3,10,NA,"base","23.5",0
"ED3017",1,3,11,NA,"stim","1.5",0
"ED3017",1,3,11,NA,"stim","5",0
"ED3017",1,3,11,NA,"stim","9",0
"ED3017",1,3,11,NA,"stim","12.5",0
"ED3017",1,3,11,NA,"stim","15.5",0
"ED3017",1,3,11,NA,"stim","20.5",0
"ED3017",1,3,11,NA,"stim","23.5",0
"ED3017",1,3,11,NA,"base","1.5",0
"ED3017",1,3,11,NA,"base","5",0
"ED3017",1,3,11,NA,"base","9",0
"ED3017",1,3,11,NA,"base","12.5",0
"ED3017",1,3,11,NA,"base","15.5",0
"ED3017",1,3,11,NA,"base","20.5",0
"ED3017",1,3,11,NA,"base","23.5",0
"ED3017",1,3,12,20.5,"stim","1.5",250
"ED3017",1,3,12,20.5,"stim","5",79
"ED3017",1,3,12,20.5,"stim","9",9
"ED3017",1,3,12,20.5,"stim","12.5",0
"ED3017",1,3,12,20.5,"stim","15.5",14
"ED3017",1,3,12,20.5,"stim","20.5",NA
"ED3017",1,3,12,20.5,"stim","23.5",NA
"ED3017",1,3,12,20.5,"base","1.5",55
"ED3017",1,3,12,20.5,"base","5",98
"ED3017",1,3,12,20.5,"base","9",2
"ED3017",1,3,12,20.5,"base","12.5",0
"ED3017",1,3,12,20.5,"base","15.5",0
"ED3017",1,3,12,20.5,"base","20.5",NA
"ED3017",1,3,12,20.5,"base","23.5",NA
"ED3017",1,3,13,NA,"stim","1.5",0
"ED3017",1,3,13,NA,"stim","5",0
"ED3017",1,3,13,NA,"stim","9",0
"ED3017",1,3,13,NA,"stim","12.5",0
"ED3017",1,3,13,NA,"stim","15.5",0
"ED3017",1,3,13,NA,"stim","20.5",0
"ED3017",1,3,13,NA,"stim","23.5",0
"ED3017",1,3,13,NA,"base","1.5",0
"ED3017",1,3,13,NA,"base","5",0
"ED3017",1,3,13,NA,"base","9",0
"ED3017",1,3,13,NA,"base","12.5",0
"ED3017",1,3,13,NA,"base","15.5",0
"ED3017",1,3,13,NA,"base","20.5",0
"ED3017",1,3,13,NA,"base","23.5",0
"ED3017",1,3,14,15.5,"stim","1.5",97
"ED3017",1,3,14,15.5,"stim","5",240
"ED3017",1,3,14,15.5,"stim","9",214
"ED3017",1,3,14,15.5,"stim","12.5",59
"ED3017",1,3,14,15.5,"stim","15.5",NA
"ED3017",1,3,14,15.5,"stim","20.5",NA
"ED3017",1,3,14,15.5,"stim","23.5",NA
"ED3017",1,3,14,15.5,"base","1.5",15
"ED3017",1,3,14,15.5,"base","5",6
"ED3017",1,3,14,15.5,"base","9",35
"ED3017",1,3,14,15.5,"base","12.5",62
"ED3017",1,3,14,15.5,"base","15.5",NA
"ED3017",1,3,14,15.5,"base","20.5",NA
"ED3017",1,3,14,15.5,"base","23.5",NA
"ED3017",1,3,15,20.5,"stim","1.5",377
"ED3017",1,3,15,20.5,"stim","5",80
"ED3017",1,3,15,20.5,"stim","9",24
"ED3017",1,3,15,20.5,"stim","12.5",13
"ED3017",1,3,15,20.5,"stim","15.5",15
"ED3017",1,3,15,20.5,"stim","20.5",NA
"ED3017",1,3,15,20.5,"stim","23.5",NA
"ED3017",1,3,15,20.5,"base","1.5",92
"ED3017",1,3,15,20.5,"base","5",34
"ED3017",1,3,15,20.5,"base","9",2
"ED3017",1,3,15,20.5,"base","12.5",0
"ED3017",1,3,15,20.5,"base","15.5",0
"ED3017",1,3,15,20.5,"base","20.5",NA
"ED3017",1,3,15,20.5,"base","23.5",NA
"ED3017",1,3,16,15.5,"stim","1.5",127
"ED3017",1,3,16,15.5,"stim","5",20
"ED3017",1,3,16,15.5,"stim","9",239
"ED3017",1,3,16,15.5,"stim","12.5",26
"ED3017",1,3,16,15.5,"stim","15.5",NA
"ED3017",1,3,16,15.5,"stim","20.5",NA
"ED3017",1,3,16,15.5,"stim","23.5",NA
"ED3017",1,3,16,15.5,"base","1.5",296
"ED3017",1,3,16,15.5,"base","5",66
"ED3017",1,3,16,15.5,"base","9",78
"ED3017",1,3,16,15.5,"base","12.5",0
"ED3017",1,3,16,15.5,"base","15.5",NA
"ED3017",1,3,16,15.5,"base","20.5",NA
"ED3017",1,3,16,15.5,"base","23.5",NA
"ED3017",1,3,17,23.5,"stim","1.5",85
"ED3017",1,3,17,23.5,"stim","5",140
"ED3017",1,3,17,23.5,"stim","9",15
"ED3017",1,3,17,23.5,"stim","12.5",24
"ED3017",1,3,17,23.5,"stim","15.5",0
"ED3017",1,3,17,23.5,"stim","20.5",43
"ED3017",1,3,17,23.5,"stim","23.5",NA
"ED3017",1,3,17,23.5,"base","1.5",30
"ED3017",1,3,17,23.5,"base","5",183
"ED3017",1,3,17,23.5,"base","9",3
"ED3017",1,3,17,23.5,"base","12.5",0
"ED3017",1,3,17,23.5,"base","15.5",0
"ED3017",1,3,17,23.5,"base","20.5",0
"ED3017",1,3,17,23.5,"base","23.5",NA
"ED3017",1,3,18,23.5,"stim","1.5",257
"ED3017",1,3,18,23.5,"stim","5",22
"ED3017",1,3,18,23.5,"stim","9",174
"ED3017",1,3,18,23.5,"stim","12.5",0
"ED3017",1,3,18,23.5,"stim","15.5",10
"ED3017",1,3,18,23.5,"stim","20.5",120
"ED3017",1,3,18,23.5,"stim","23.5",NA
"ED3017",1,3,18,23.5,"base","1.5",48
"ED3017",1,3,18,23.5,"base","5",11
"ED3017",1,3,18,23.5,"base","9",412
"ED3017",1,3,18,23.5,"base","12.5",0
"ED3017",1,3,18,23.5,"base","15.5",7
"ED3017",1,3,18,23.5,"base","20.5",0
"ED3017",1,3,18,23.5,"base","23.5",NA
"ED3017",1,3,19,15.5,"stim","1.5",141
"ED3017",1,3,19,15.5,"stim","5",81
"ED3017",1,3,19,15.5,"stim","9",0
"ED3017",1,3,19,15.5,"stim","12.5",25
"ED3017",1,3,19,15.5,"stim","15.5",NA
"ED3017",1,3,19,15.5,"stim","20.5",NA
"ED3017",1,3,19,15.5,"stim","23.5",NA
"ED3017",1,3,19,15.5,"base","1.5",131
"ED3017",1,3,19,15.5,"base","5",0
"ED3017",1,3,19,15.5,"base","9",0
"ED3017",1,3,19,15.5,"base","12.5",0
"ED3017",1,3,19,15.5,"base","15.5",NA
"ED3017",1,3,19,15.5,"base","20.5",NA
"ED3017",1,3,19,15.5,"base","23.5",NA
"ED3017",1,3,20,20.5,"stim","1.5",37
"ED3017",1,3,20,20.5,"stim","5",14
"ED3017",1,3,20,20.5,"stim","9",33
"ED3017",1,3,20,20.5,"stim","12.5",5
"ED3017",1,3,20,20.5,"stim","15.5",51
"ED3017",1,3,20,20.5,"stim","20.5",NA
"ED3017",1,3,20,20.5,"stim","23.5",NA
"ED3017",1,3,20,20.5,"base","1.5",45
"ED3017",1,3,20,20.5,"base","5",1
"ED3017",1,3,20,20.5,"base","9",10
"ED3017",1,3,20,20.5,"base","12.5",0
"ED3017",1,3,20,20.5,"base","15.5",0
"ED3017",1,3,20,20.5,"base","20.5",NA
"ED3017",1,3,20,20.5,"base","23.5",NA
"EG4725",1,3,1,23.5,"stim","1.5",61
"EG4725",1,3,1,23.5,"stim","5",123
"EG4725",1,3,1,23.5,"stim","9",117
"EG4725",1,3,1,23.5,"stim","12.5",0
"EG4725",1,3,1,23.5,"stim","15.5",0
"EG4725",1,3,1,23.5,"stim","20.5",0
"EG4725",1,3,1,23.5,"stim","23.5",NA
"EG4725",1,3,1,23.5,"base","1.5",95
"EG4725",1,3,1,23.5,"base","5",0
"EG4725",1,3,1,23.5,"base","9",6
"EG4725",1,3,1,23.5,"base","12.5",0
"EG4725",1,3,1,23.5,"base","15.5",0
"EG4725",1,3,1,23.5,"base","20.5",5
"EG4725",1,3,1,23.5,"base","23.5",NA
"EG4725",1,3,2,20.5,"stim","1.5",114
"EG4725",1,3,2,20.5,"stim","5",190
"EG4725",1,3,2,20.5,"stim","9",132
"EG4725",1,3,2,20.5,"stim","12.5",0
"EG4725",1,3,2,20.5,"stim","15.5",19
