"strain","tech_rep","bio_rep","rep","life_span","activity_type","time_d","activity"
"DL238",1,5,6,6.5,"stim","20.5",NA
"DL238",1,5,6,6.5,"stim","21",NA
"DL238",1,5,6,6.5,"stim","21.5",NA
"DL238",1,5,6,6.5,"stim","22",NA
"DL238",1,5,6,6.5,"stim","22.5",NA
"DL238",1,5,6,6.5,"stim","23",NA
"DL238",1,5,6,6.5,"stim","23.5",NA
"DL238",1,5,6,6.5,"stim","24",NA
"DL238",1,5,6,6.5,"base","4",25
"DL238",1,5,6,6.5,"base","4.5",134
"DL238",1,5,6,6.5,"base","5",38
"DL238",1,5,6,6.5,"base","5.5",9
"DL238",1,5,6,6.5,"base","6",0
"DL238",1,5,6,6.5,"base","6.5",NA
"DL238",1,5,6,6.5,"base","7",NA
"DL238",1,5,6,6.5,"base","7.5",NA
"DL238",1,5,6,6.5,"base","8",NA
"DL238",1,5,6,6.5,"base","8.5",NA
"DL238",1,5,6,6.5,"base","9",NA
"DL238",1,5,6,6.5,"base","9.5",NA
"DL238",1,5,6,6.5,"base","10",NA
"DL238",1,5,6,6.5,"base","10.5",NA
"DL238",1,5,6,6.5,"base","11",NA
"DL238",1,5,6,6.5,"base","11.5",NA
"DL238",1,5,6,6.5,"base","12",NA
"DL238",1,5,6,6.5,"base","12.5",NA
"DL238",1,5,6,6.5,"base","13",NA
"DL238",1,5,6,6.5,"base","13.5",NA
"DL238",1,5,6,6.5,"base","14",NA
"DL238",1,5,6,6.5,"base","14.5",NA
"DL238",1,5,6,6.5,"base","15",NA
"DL238",1,5,6,6.5,"base","15.5",NA
"DL238",1,5,6,6.5,"base","16",NA
"DL238",1,5,6,6.5,"base","16.5",NA
"DL238",1,5,6,6.5,"base","17",NA
"DL238",1,5,6,6.5,"base","17.5",NA
"DL238",1,5,6,6.5,"base","18",NA
"DL238",1,5,6,6.5,"base","18.5",NA
"DL238",1,5,6,6.5,"base","19",NA
"DL238",1,5,6,6.5,"base","19.5",NA
"DL238",1,5,6,6.5,"base","20",NA
"DL238",1,5,6,6.5,"base","20.5",NA
"DL238",1,5,6,6.5,"base","21",NA
"DL238",1,5,6,6.5,"base","21.5",NA
"DL238",1,5,6,6.5,"base","22",NA
"DL238",1,5,6,6.5,"base","22.5",NA
"DL238",1,5,6,6.5,"base","23",NA
"DL238",1,5,6,6.5,"base","23.5",NA
"DL238",1,5,6,6.5,"base","24",NA
"DL238",1,5,7,5,"stim","4",29
"DL238",1,5,7,5,"stim","4.5",288
"DL238",1,5,7,5,"stim","5",NA
"DL238",1,5,7,5,"stim","5.5",NA
"DL238",1,5,7,5,"stim","6",NA
"DL238",1,5,7,5,"stim","6.5",NA
"DL238",1,5,7,5,"stim","7",NA
"DL238",1,5,7,5,"stim","7.5",NA
"DL238",1,5,7,5,"stim","8",NA
"DL238",1,5,7,5,"stim","8.5",NA
"DL238",1,5,7,5,"stim","9",NA
"DL238",1,5,7,5,"stim","9.5",NA
"DL238",1,5,7,5,"stim","10",NA
"DL238",1,5,7,5,"stim","10.5",NA
"DL238",1,5,7,5,"stim","11",NA
"DL238",1,5,7,5,"stim","11.5",NA
"DL238",1,5,7,5,"stim","12",NA
"DL238",1,5,7,5,"stim","12.5",NA
"DL238",1,5,7,5,"stim","13",NA
"DL238",1,5,7,5,"stim","13.5",NA
"DL238",1,5,7,5,"stim","14",NA
"DL238",1,5,7,5,"stim","14.5",NA
"DL238",1,5,7,5,"stim","15",NA
"DL238",1,5,7,5,"stim","15.5",NA
"DL238",1,5,7,5,"stim","16",NA
"DL238",1,5,7,5,"stim","16.5",NA
"DL238",1,5,7,5,"stim","17",NA
"DL238",1,5,7,5,"stim","17.5",NA
"DL238",1,5,7,5,"stim","18",NA
"DL238",1,5,7,5,"stim","18.5",NA
"DL238",1,5,7,5,"stim","19",NA
"DL238",1,5,7,5,"stim","19.5",NA
"DL238",1,5,7,5,"stim","20",NA
"DL238",1,5,7,5,"stim","20.5",NA
"DL238",1,5,7,5,"stim","21",NA
"DL238",1,5,7,5,"stim","21.5",NA
"DL238",1,5,7,5,"stim","22",NA
"DL238",1,5,7,5,"stim","22.5",NA
"DL238",1,5,7,5,"stim","23",NA
"DL238",1,5,7,5,"stim","23.5",NA
"DL238",1,5,7,5,"stim","24",NA
"DL238",1,5,7,5,"base","4",195
"DL238",1,5,7,5,"base","4.5",20
"DL238",1,5,7,5,"base","5",NA
"DL238",1,5,7,5,"base","5.5",NA
"DL238",1,5,7,5,"base","6",NA
"DL238",1,5,7,5,"base","6.5",NA
"DL238",1,5,7,5,"base","7",NA
"DL238",1,5,7,5,"base","7.5",NA
"DL238",1,5,7,5,"base","8",NA
"DL238",1,5,7,5,"base","8.5",NA
"DL238",1,5,7,5,"base","9",NA
"DL238",1,5,7,5,"base","9.5",NA
"DL238",1,5,7,5,"base","10",NA
"DL238",1,5,7,5,"base","10.5",NA
"DL238",1,5,7,5,"base","11",NA
"DL238",1,5,7,5,"base","11.5",NA
"DL238",1,5,7,5,"base","12",NA
"DL238",1,5,7,5,"base","12.5",NA
"DL238",1,5,7,5,"base","13",NA
"DL238",1,5,7,5,"base","13.5",NA
"DL238",1,5,7,5,"base","14",NA
"DL238",1,5,7,5,"base","14.5",NA
"DL238",1,5,7,5,"base","15",NA
"DL238",1,5,7,5,"base","15.5",NA
"DL238",1,5,7,5,"base","16",NA
"DL238",1,5,7,5,"base","16.5",NA
"DL238",1,5,7,5,"base","17",NA
"DL238",1,5,7,5,"base","17.5",NA
"DL238",1,5,7,5,"base","18",NA
"DL238",1,5,7,5,"base","18.5",NA
"DL238",1,5,7,5,"base","19",NA
"DL238",1,5,7,5,"base","19.5",NA
"DL238",1,5,7,5,"base","20",NA
"DL238",1,5,7,5,"base","20.5",NA
"DL238",1,5,7,5,"base","21",NA
"DL238",1,5,7,5,"base","21.5",NA
"DL238",1,5,7,5,"base","22",NA
"DL238",1,5,7,5,"base","22.5",NA
"DL238",1,5,7,5,"base","23",NA
"DL238",1,5,7,5,"base","23.5",NA
"DL238",1,5,7,5,"base","24",NA
"DL238",1,5,8,6,"stim","4",39
"DL238",1,5,8,6,"stim","4.5",71
"DL238",1,5,8,6,"stim","5",224
"DL238",1,5,8,6,"stim","5.5",317
"DL238",1,5,8,6,"stim","6",NA
"DL238",1,5,8,6,"stim","6.5",NA
"DL238",1,5,8,6,"stim","7",NA
"DL238",1,5,8,6,"stim","7.5",NA
"DL238",1,5,8,6,"stim","8",NA
"DL238",1,5,8,6,"stim","8.5",NA
"DL238",1,5,8,6,"stim","9",NA
"DL238",1,5,8,6,"stim","9.5",NA
"DL238",1,5,8,6,"stim","10",NA
"DL238",1,5,8,6,"stim","10.5",NA
"DL238",1,5,8,6,"stim","11",NA
"DL238",1,5,8,6,"stim","11.5",NA
"DL238",1,5,8,6,"stim","12",NA
"DL238",1,5,8,6,"stim","12.5",NA
"DL238",1,5,8,6,"stim","13",NA
"DL238",1,5,8,6,"stim","13.5",NA
"DL238",1,5,8,6,"stim","14",NA
"DL238",1,5,8,6,"stim","14.5",NA
"DL238",1,5,8,6,"stim","15",NA
"DL238",1,5,8,6,"stim","15.5",NA
"DL238",1,5,8,6,"stim","16",NA
"DL238",1,5,8,6,"stim","16.5",NA
"DL238",1,5,8,6,"stim","17",NA
"DL238",1,5,8,6,"stim","17.5",NA
"DL238",1,5,8,6,"stim","18",NA
"DL238",1,5,8,6,"stim","18.5",NA
"DL238",1,5,8,6,"stim","19",NA
"DL238",1,5,8,6,"stim","19.5",NA
"DL238",1,5,8,6,"stim","20",NA
"DL238",1,5,8,6,"stim","20.5",NA
"DL238",1,5,8,6,"stim","21",NA
"DL238",1,5,8,6,"stim","21.5",NA
"DL238",1,5,8,6,"stim","22",NA
"DL238",1,5,8,6,"stim","22.5",NA
"DL238",1,5,8,6,"stim","23",NA
"DL238",1,5,8,6,"stim","23.5",NA
"DL238",1,5,8,6,"stim","24",NA
"DL238",1,5,8,6,"base","4",16
"DL238",1,5,8,6,"base","4.5",70
"DL238",1,5,8,6,"base","5",36
"DL238",1,5,8,6,"base","5.5",148
"DL238",1,5,8,6,"base","6",NA
"DL238",1,5,8,6,"base","6.5",NA
"DL238",1,5,8,6,"base","7",NA
"DL238",1,5,8,6,"base","7.5",NA
"DL238",1,5,8,6,"base","8",NA
"DL238",1,5,8,6,"base","8.5",NA
"DL238",1,5,8,6,"base","9",NA
"DL238",1,5,8,6,"base","9.5",NA
"DL238",1,5,8,6,"base","10",NA
"DL238",1,5,8,6,"base","10.5",NA
"DL238",1,5,8,6,"base","11",NA
"DL238",1,5,8,6,"base","11.5",NA
"DL238",1,5,8,6,"base","12",NA
"DL238",1,5,8,6,"base","12.5",NA
"DL238",1,5,8,6,"base","13",NA
"DL238",1,5,8,6,"base","13.5",NA
"DL238",1,5,8,6,"base","14",NA
"DL238",1,5,8,6,"base","14.5",NA
"DL238",1,5,8,6,"base","15",NA
"DL238",1,5,8,6,"base","15.5",NA
"DL238",1,5,8,6,"base","16",NA
"DL238",1,5,8,6,"base","16.5",NA
"DL238",1,5,8,6,"base","17",NA
"DL238",1,5,8,6,"base","17.5",NA
"DL238",1,5,8,6,"base","18",NA
"DL238",1,5,8,6,"base","18.5",NA
"DL238",1,5,8,6,"base","19",NA
"DL238",1,5,8,6,"base","19.5",NA
"DL238",1,5,8,6,"base","20",NA
"DL238",1,5,8,6,"base","20.5",NA
"DL238",1,5,8,6,"base","21",NA
"DL238",1,5,8,6,"base","21.5",NA
"DL238",1,5,8,6,"base","22",NA
"DL238",1,5,8,6,"base","22.5",NA
"DL238",1,5,8,6,"base","23",NA
"DL238",1,5,8,6,"base","23.5",NA
"DL238",1,5,8,6,"base","24",NA
"DL238",1,5,9,9,"stim","4",141
"DL238",1,5,9,9,"stim","4.5",43
"DL238",1,5,9,9,"stim","5",27
"DL238",1,5,9,9,"stim","5.5",178
"DL238",1,5,9,9,"stim","6",0
"DL238",1,5,9,9,"stim","6.5",79
"DL238",1,5,9,9,"stim","7",0
"DL238",1,5,9,9,"stim","7.5",162
"DL238",1,5,9,9,"stim","8",0
"DL238",1,5,9,9,"stim","8.5",9
"DL238",1,5,9,9,"stim","9",NA
"DL238",1,5,9,9,"stim","9.5",NA
"DL238",1,5,9,9,"stim","10",NA
"DL238",1,5,9,9,"stim","10.5",NA
"DL238",1,5,9,9,"stim","11",NA
"DL238",1,5,9,9,"stim","11.5",NA
"DL238",1,5,9,9,"stim","12",NA
"DL238",1,5,9,9,"stim","12.5",NA
"DL238",1,5,9,9,"stim","13",NA
"DL238",1,5,9,9,"stim","13.5",NA
"DL238",1,5,9,9,"stim","14",NA
"DL238",1,5,9,9,"stim","14.5",NA
"DL238",1,5,9,9,"stim","15",NA
"DL238",1,5,9,9,"stim","15.5",NA
"DL238",1,5,9,9,"stim","16",NA
"DL238",1,5,9,9,"stim","16.5",NA
"DL238",1,5,9,9,"stim","17",NA
"DL238",1,5,9,9,"stim","17.5",NA
"DL238",1,5,9,9,"stim","18",NA
"DL238",1,5,9,9,"stim","18.5",NA
"DL238",1,5,9,9,"stim","19",NA
"DL238",1,5,9,9,"stim","19.5",NA
"DL238",1,5,9,9,"stim","20",NA
"DL238",1,5,9,9,"stim","20.5",NA
"DL238",1,5,9,9,"stim","21",NA
"DL238",1,5,9,9,"stim","21.5",NA
"DL238",1,5,9,9,"stim","22",NA
"DL238",1,5,9,9,"stim","22.5",NA
"DL238",1,5,9,9,"stim","23",NA
"DL238",1,5,9,9,"stim","23.5",NA
"DL238",1,5,9,9,"stim","24",NA
"DL238",1,5,9,9,"base","4",66
"DL238",1,5,9,9,"base","4.5",115
"DL238",1,5,9,9,"base","5",145
"DL238",1,5,9,9,"base","5.5",23
"DL238",1,5,9,9,"base","6",0
"DL238",1,5,9,9,"base","6.5",37
"DL238",1,5,9,9,"base","7",0
"DL238",1,5,9,9,"base","7.5",104
"DL238",1,5,9,9,"base","8",0
"DL238",1,5,9,9,"base","8.5",0
"DL238",1,5,9,9,"base","9",NA
"DL238",1,5,9,9,"base","9.5",NA
"DL238",1,5,9,9,"base","10",NA
"DL238",1,5,9,9,"base","10.5",NA
"DL238",1,5,9,9,"base","11",NA
"DL238",1,5,9,9,"base","11.5",NA
"DL238",1,5,9,9,"base","12",NA
"DL238",1,5,9,9,"base","12.5",NA
"DL238",1,5,9,9,"base","13",NA
"DL238",1,5,9,9,"base","13.5",NA
"DL238",1,5,9,9,"base","14",NA
"DL238",1,5,9,9,"base","14.5",NA
"DL238",1,5,9,9,"base","15",NA
"DL238",1,5,9,9,"base","15.5",NA
"DL238",1,5,9,9,"base","16",NA
"DL238",1,5,9,9,"base","16.5",NA
"DL238",1,5,9,9,"base","17",NA
"DL238",1,5,9,9,"base","17.5",NA
"DL238",1,5,9,9,"base","18",NA
"DL238",1,5,9,9,"base","18.5",NA
"DL238",1,5,9,9,"base","19",NA
"DL238",1,5,9,9,"base","19.5",NA
"DL238",1,5,9,9,"base","20",NA
"DL238",1,5,9,9,"base","20.5",NA
"DL238",1,5,9,9,"base","21",NA
"DL238",1,5,9,9,"base","21.5",NA
"DL238",1,5,9,9,"base","22",NA
"DL238",1,5,9,9,"base","22.5",NA
"DL238",1,5,9,9,"base","23",NA
"DL238",1,5,9,9,"base","23.5",NA
"DL238",1,5,9,9,"base","24",NA
"DL238",1,5,10,NA,"stim","4",0
"DL238",1,5,10,NA,"stim","4.5",0
"DL238",1,5,10,NA,"stim","5",0
"DL238",1,5,10,NA,"stim","5.5",0
"DL238",1,5,10,NA,"stim","6",0
"DL238",1,5,10,NA,"stim","6.5",0
"DL238",1,5,10,NA,"stim","7",0
"DL238",1,5,10,NA,"stim","7.5",0
"DL238",1,5,10,NA,"stim","8",0
"DL238",1,5,10,NA,"stim","8.5",0
"DL238",1,5,10,NA,"stim","9",0
"DL238",1,5,10,NA,"stim","9.5",0
"DL238",1,5,10,NA,"stim","10",0
"DL238",1,5,10,NA,"stim","10.5",0
"DL238",1,5,10,NA,"stim","11",0
"DL238",1,5,10,NA,"stim","11.5",0
"DL238",1,5,10,NA,"stim","12",0
"DL238",1,5,10,NA,"stim","12.5",0
"DL238",1,5,10,NA,"stim","13",0
"DL238",1,5,10,NA,"stim","13.5",0
"DL238",1,5,10,NA,"stim","14",0
"DL238",1,5,10,NA,"stim","14.5",0
"DL238",1,5,10,NA,"stim","15",0
"DL238",1,5,10,NA,"stim","15.5",0
"DL238",1,5,10,NA,"stim","16",0
"DL238",1,5,10,NA,"stim","16.5",0
"DL238",1,5,10,NA,"stim","17",0
"DL238",1,5,10,NA,"stim","17.5",0
"DL238",1,5,10,NA,"stim","18",0
"DL238",1,5,10,NA,"stim","18.5",0
"DL238",1,5,10,NA,"stim","19",0
"DL238",1,5,10,NA,"stim","19.5",0
"DL238",1,5,10,NA,"stim","20",0
"DL238",1,5,10,NA,"stim","20.5",0
"DL238",1,5,10,NA,"stim","21",0
"DL238",1,5,10,NA,"stim","21.5",0
"DL238",1,5,10,NA,"stim","22",0
"DL238",1,5,10,NA,"stim","22.5",0
"DL238",1,5,10,NA,"stim","23",0
"DL238",1,5,10,NA,"stim","23.5",0
"DL238",1,5,10,NA,"stim","24",0
"DL238",1,5,10,NA,"base","4",0
"DL238",1,5,10,NA,"base","4.5",0
"DL238",1,5,10,NA,"base","5",0
"DL238",1,5,10,NA,"base","5.5",0
"DL238",1,5,10,NA,"base","6",0
"DL238",1,5,10,NA,"base","6.5",0
"DL238",1,5,10,NA,"base","7",0
"DL238",1,5,10,NA,"base","7.5",0
"DL238",1,5,10,NA,"base","8",0
"DL238",1,5,10,NA,"base","8.5",0
"DL238",1,5,10,NA,"base","9",0
"DL238",1,5,10,NA,"base","9.5",0
"DL238",1,5,10,NA,"base","10",0
"DL238",1,5,10,NA,"base","10.5",0
"DL238",1,5,10,NA,"base","11",0
"DL238",1,5,10,NA,"base","11.5",0
"DL238",1,5,10,NA,"base","12",0
"DL238",1,5,10,NA,"base","12.5",0
"DL238",1,5,10,NA,"base","13",0
"DL238",1,5,10,NA,"base","13.5",0
"DL238",1,5,10,NA,"base","14",0
"DL238",1,5,10,NA,"base","14.5",0
"DL238",1,5,10,NA,"base","15",0
"DL238",1,5,10,NA,"base","15.5",0
"DL238",1,5,10,NA,"base","16",0
"DL238",1,5,10,NA,"base","16.5",0
"DL238",1,5,10,NA,"base","17",0
"DL238",1,5,10,NA,"base","17.5",0
"DL238",1,5,10,NA,"base","18",0
"DL238",1,5,10,NA,"base","18.5",0
"DL238",1,5,10,NA,"base","19",0
"DL238",1,5,10,NA,"base","19.5",0
"DL238",1,5,10,NA,"base","20",0
"DL238",1,5,10,NA,"base","20.5",0
"DL238",1,5,10,NA,"base","21",0
"DL238",1,5,10,NA,"base","21.5",0
"DL238",1,5,10,NA,"base","22",0
"DL238",1,5,10,NA,"base","22.5",0
"DL238",1,5,10,NA,"base","23",0
"DL238",1,5,10,NA,"base","23.5",0
"DL238",1,5,10,NA,"base","24",0
"DL238",1,5,11,NA,"stim","4",0
"DL238",1,5,11,NA,"stim","4.5",0
"DL238",1,5,11,NA,"stim","5",0
"DL238",1,5,11,NA,"stim","5.5",0
"DL238",1,5,11,NA,"stim","6",0
"DL238",1,5,11,NA,"stim","6.5",0
"DL238",1,5,11,NA,"stim","7",0
"DL238",1,5,11,NA,"stim","7.5",0
"DL238",1,5,11,NA,"stim","8",0
"DL238",1,5,11,NA,"stim","8.5",0
"DL238",1,5,11,NA,"stim","9",0
"DL238",1,5,11,NA,"stim","9.5",0
"DL238",1,5,11,NA,"stim","10",0
"DL238",1,5,11,NA,"stim","10.5",0
"DL238",1,5,11,NA,"stim","11",0
"DL238",1,5,11,NA,"stim","11.5",0
"DL238",1,5,11,NA,"stim","12",0
"DL238",1,5,11,NA,"stim","12.5",0
"DL238",1,5,11,NA,"stim","13",0
"DL238",1,5,11,NA,"stim","13.5",0
"DL238",1,5,11,NA,"stim","14",0
"DL238",1,5,11,NA,"stim","14.5",0
"DL238",1,5,11,NA,"stim","15",0
"DL238",1,5,11,NA,"stim","15.5",0
"DL238",1,5,11,NA,"stim","16",0
"DL238",1,5,11,NA,"stim","16.5",0
"DL238",1,5,11,NA,"stim","17",0
"DL238",1,5,11,NA,"stim","17.5",0
"DL238",1,5,11,NA,"stim","18",0
"DL238",1,5,11,NA,"stim","18.5",0
"DL238",1,5,11,NA,"stim","19",0
"DL238",1,5,11,NA,"stim","19.5",0
"DL238",1,5,11,NA,"stim","20",0
"DL238",1,5,11,NA,"stim","20.5",0
"DL238",1,5,11,NA,"stim","21",0
"DL238",1,5,11,NA,"stim","21.5",0
"DL238",1,5,11,NA,"stim","22",0
"DL238",1,5,11,NA,"stim","22.5",0
"DL238",1,5,11,NA,"stim","23",0
"DL238",1,5,11,NA,"stim","23.5",0
"DL238",1,5,11,NA,"stim","24",0
"DL238",1,5,11,NA,"base","4",0
"DL238",1,5,11,NA,"base","4.5",0
"DL238",1,5,11,NA,"base","5",0
"DL238",1,5,11,NA,"base","5.5",0
"DL238",1,5,11,NA,"base","6",0
"DL238",1,5,11,NA,"base","6.5",0
"DL238",1,5,11,NA,"base","7",0
"DL238",1,5,11,NA,"base","7.5",0
"DL238",1,5,11,NA,"base","8",0
"DL238",1,5,11,NA,"base","8.5",0
"DL238",1,5,11,NA,"base","9",0
"DL238",1,5,11,NA,"base","9.5",0
"DL238",1,5,11,NA,"base","10",0
"DL238",1,5,11,NA,"base","10.5",0
"DL238",1,5,11,NA,"base","11",0
"DL238",1,5,11,NA,"base","11.5",0
"DL238",1,5,11,NA,"base","12",0
"DL238",1,5,11,NA,"base","12.5",0
"DL238",1,5,11,NA,"base","13",0
"DL238",1,5,11,NA,"base","13.5",0
"DL238",1,5,11,NA,"base","14",0
"DL238",1,5,11,NA,"base","14.5",0
"DL238",1,5,11,NA,"base","15",0
"DL238",1,5,11,NA,"base","15.5",0
"DL238",1,5,11,NA,"base","16",0
"DL238",1,5,11,NA,"base","16.5",0
"DL238",1,5,11,NA,"base","17",0
"DL238",1,5,11,NA,"base","17.5",0
"DL238",1,5,11,NA,"base","18",0
"DL238",1,5,11,NA,"base","18.5",0
"DL238",1,5,11,NA,"base","19",0
"DL238",1,5,11,NA,"base","19.5",0
"DL238",1,5,11,NA,"base","20",0
"DL238",1,5,11,NA,"base","20.5",0
"DL238",1,5,11,NA,"base","21",0
"DL238",1,5,11,NA,"base","21.5",0
"DL238",1,5,11,NA,"base","22",0
"DL238",1,5,11,NA,"base","22.5",0
"DL238",1,5,11,NA,"base","23",0
"DL238",1,5,11,NA,"base","23.5",0
"DL238",1,5,11,NA,"base","24",0
"DL238",1,5,12,9,"stim","4",203
"DL238",1,5,12,9,"stim","4.5",39
"DL238",1,5,12,9,"stim","5",72
"DL238",1,5,12,9,"stim","5.5",46
"DL238",1,5,12,9,"stim","6",261
"DL238",1,5,12,9,"stim","6.5",36
"DL238",1,5,12,9,"stim","7",0
"DL238",1,5,12,9,"stim","7.5",0
"DL238",1,5,12,9,"stim","8",90
"DL238",1,5,12,9,"stim","8.5",18
"DL238",1,5,12,9,"stim","9",NA
"DL238",1,5,12,9,"stim","9.5",NA
"DL238",1,5,12,9,"stim","10",NA
"DL238",1,5,12,9,"stim","10.5",NA
"DL238",1,5,12,9,"stim","11",NA
"DL238",1,5,12,9,"stim","11.5",NA
"DL238",1,5,12,9,"stim","12",NA
"DL238",1,5,12,9,"stim","12.5",NA
"DL238",1,5,12,9,"stim","13",NA
"DL238",1,5,12,9,"stim","13.5",NA
"DL238",1,5,12,9,"stim","14",NA
"DL238",1,5,12,9,"stim","14.5",NA
"DL238",1,5,12,9,"stim","15",NA
"DL238",1,5,12,9,"stim","15.5",NA
"DL238",1,5,12,9,"stim","16",NA
"DL238",1,5,12,9,"stim","16.5",NA
"DL238",1,5,12,9,"stim","17",NA
"DL238",1,5,12,9,"stim","17.5",NA
"DL238",1,5,12,9,"stim","18",NA
"DL238",1,5,12,9,"stim","18.5",NA
"DL238",1,5,12,9,"stim","19",NA
"DL238",1,5,12,9,"stim","19.5",NA
"DL238",1,5,12,9,"stim","20",NA
"DL238",1,5,12,9,"stim","20.5",NA
"DL238",1,5,12,9,"stim","21",NA
"DL238",1,5,12,9,"stim","21.5",NA
"DL238",1,5,12,9,"stim","22",NA
"DL238",1,5,12,9,"stim","22.5",NA
"DL238",1,5,12,9,"stim","23",NA
"DL238",1,5,12,9,"stim","23.5",NA
"DL238",1,5,12,9,"stim","24",NA
"DL238",1,5,12,9,"base","4",127
"DL238",1,5,12,9,"base","4.5",2
"DL238",1,5,12,9,"base","5",70
"DL238",1,5,12,9,"base","5.5",1
"DL238",1,5,12,9,"base","6",220
"DL238",1,5,12,9,"base","6.5",70
"DL238",1,5,12,9,"base","7",145
"DL238",1,5,12,9,"base","7.5",0
"DL238",1,5,12,9,"base","8",94
"DL238",1,5,12,9,"base","8.5",0
"DL238",1,5,12,9,"base","9",NA
"DL238",1,5,12,9,"base","9.5",NA
"DL238",1,5,12,9,"base","10",NA
"DL238",1,5,12,9,"base","10.5",NA
"DL238",1,5,12,9,"base","11",NA
"DL238",1,5,12,9,"base","11.5",NA
"DL238",1,5,12,9,"base","12",NA
"DL238",1,5,12,9,"base","12.5",NA
"DL238",1,5,12,9,"base","13",NA
"DL238",1,5,12,9,"base","13.5",NA
"DL238",1,5,12,9,"base","14",NA
"DL238",1,5,12,9,"base","14.5",NA
"DL238",1,5,12,9,"base","15",NA
"DL238",1,5,12,9,"base","15.5",NA
"DL238",1,5,12,9,"base","16",NA
"DL238",1,5,12,9,"base","16.5",NA
"DL238",1,5,12,9,"base","17",NA
"DL238",1,5,12,9,"base","17.5",NA
"DL238",1,5,12,9,"base","18",NA
"DL238",1,5,12,9,"base","18.5",NA
"DL238",1,5,12,9,"base","19",NA
"DL238",1,5,12,9,"base","19.5",NA
"DL238",1,5,12,9,"base","20",NA
"DL238",1,5,12,9,"base","20.5",NA
"DL238",1,5,12,9,"base","21",NA
"DL238",1,5,12,9,"base","21.5",NA
"DL238",1,5,12,9,"base","22",NA
"DL238",1,5,12,9,"base","22.5",NA
"DL238",1,5,12,9,"base","23",NA
"DL238",1,5,12,9,"base","23.5",NA
"DL238",1,5,12,9,"base","24",NA
"DL238",1,5,13,8,"stim","4",74
"DL238",1,5,13,8,"stim","4.5",201
"DL238",1,5,13,8,"stim","5",339
"DL238",1,5,13,8,"stim","5.5",194
"DL238",1,5,13,8,"stim","6",322
"DL238",1,5,13,8,"stim","6.5",202
"DL238",1,5,13,8,"stim","7",33
"DL238",1,5,13,8,"stim","7.5",90
"DL238",1,5,13,8,"stim","8",NA
"DL238",1,5,13,8,"stim","8.5",NA
"DL238",1,5,13,8,"stim","9",NA
"DL238",1,5,13,8,"stim","9.5",NA
"DL238",1,5,13,8,"stim","10",NA
"DL238",1,5,13,8,"stim","10.5",NA
"DL238",1,5,13,8,"stim","11",NA
"DL238",1,5,13,8,"stim","11.5",NA
"DL238",1,5,13,8,"stim","12",NA
"DL238",1,5,13,8,"stim","12.5",NA
"DL238",1,5,13,8,"stim","13",NA
"DL238",1,5,13,8,"stim","13.5",NA
"DL238",1,5,13,8,"stim","14",NA
"DL238",1,5,13,8,"stim","14.5",NA
"DL238",1,5,13,8,"stim","15",NA
"DL238",1,5,13,8,"stim","15.5",NA
"DL238",1,5,13,8,"stim","16",NA
"DL238",1,5,13,8,"stim","16.5",NA
"DL238",1,5,13,8,"stim","17",NA
"DL238",1,5,13,8,"stim","17.5",NA
"DL238",1,5,13,8,"stim","18",NA
"DL238",1,5,13,8,"stim","18.5",NA
"DL238",1,5,13,8,"stim","19",NA
"DL238",1,5,13,8,"stim","19.5",NA
"DL238",1,5,13,8,"stim","20",NA
"DL238",1,5,13,8,"stim","20.5",NA
"DL238",1,5,13,8,"stim","21",NA
"DL238",1,5,13,8,"stim","21.5",NA
"DL238",1,5,13,8,"stim","22",NA
"DL238",1,5,13,8,"stim","22.5",NA
"DL238",1,5,13,8,"stim","23",NA
"DL238",1,5,13,8,"stim","23.5",NA
"DL238",1,5,13,8,"stim","24",NA
"DL238",1,5,13,8,"base","4",67
"DL238",1,5,13,8,"base","4.5",163
"DL238",1,5,13,8,"base","5",135
"DL238",1,5,13,8,"base","5.5",170
"DL238",1,5,13,8,"base","6",148
"DL238",1,5,13,8,"base","6.5",209
"DL238",1,5,13,8,"base","7",0
"DL238",1,5,13,8,"base","7.5",4
"DL238",1,5,13,8,"base","8",NA
"DL238",1,5,13,8,"base","8.5",NA
"DL238",1,5,13,8,"base","9",NA
"DL238",1,5,13,8,"base","9.5",NA
"DL238",1,5,13,8,"base","10",NA
"DL238",1,5,13,8,"base","10.5",NA
"DL238",1,5,13,8,"base","11",NA
"DL238",1,5,13,8,"base","11.5",NA
"DL238",1,5,13,8,"base","12",NA
"DL238",1,5,13,8,"base","12.5",NA
"DL238",1,5,13,8,"base","13",NA
"DL238",1,5,13,8,"base","13.5",NA
"DL238",1,5,13,8,"base","14",NA
"DL238",1,5,13,8,"base","14.5",NA
"DL238",1,5,13,8,"base","15",NA
"DL238",1,5,13,8,"base","15.5",NA
"DL238",1,5,13,8,"base","16",NA
"DL238",1,5,13,8,"base","16.5",NA
"DL238",1,5,13,8,"base","17",NA
"DL238",1,5,13,8,"base","17.5",NA
"DL238",1,5,13,8,"base","18",NA
"DL238",1,5,13,8,"base","18.5",NA
"DL238",1,5,13,8,"base","19",NA
"DL238",1,5,13,8,"base","19.5",NA
"DL238",1,5,13,8,"base","20",NA
"DL238",1,5,13,8,"base","20.5",NA
"DL238",1,5,13,8,"base","21",NA
"DL238",1,5,13,8,"base","21.5",NA
"DL238",1,5,13,8,"base","22",NA
"DL238",1,5,13,8,"base","22.5",NA
