Plate Num,Plate_Name,Well_Num,Strain,Lifespan est (days),Healthspan est (days),Time (days),Activity (a.u.)
2,WI_8A_JX,1,JU258,15.4,11.9,16.0,1746.1
2,WI_8A_JX,1,JU258,15.4,11.9,16.6,1569.8
2,WI_8A_JX,1,JU258,15.4,11.9,17.0,1410.6
2,WI_8A_JX,1,JU258,15.4,11.9,17.6,1199.0
2,WI_8A_JX,1,JU258,15.4,11.9,18.0,909.7
2,WI_8A_JX,1,JU258,15.4,11.9,18.6,617.2
2,WI_8A_JX,1,JU258,15.4,11.9,19.0,393.4
2,WI_8A_JX,1,JU258,15.4,11.9,19.6,268.5
2,WI_8A_JX,1,JU258,15.4,11.9,20.0,214.7
2,WI_8A_JX,1,JU258,15.4,11.9,20.6,174.7
2,WI_8A_JX,1,JU258,15.4,11.9,21.0,125.5
2,WI_8A_JX,1,JU258,15.4,11.9,21.6,63.8
2,WI_8A_JX,1,JU258,15.4,11.9,22.0,3.8
2,WI_8A_JX,1,JU258,15.4,11.9,22.6,-35.9
2,WI_8A_JX,1,JU258,15.4,11.9,23.0,-61.8
2,WI_8A_JX,1,JU258,15.4,11.9,23.6,-81.3
2,WI_8A_JX,1,JU258,15.4,11.9,24.0,-103.0
2,WI_8A_JX,1,JU258,15.4,11.9,24.6,-129.6
2,WI_8A_JX,1,JU258,15.4,11.9,25.0,-153.5
2,WI_8A_JX,1,JU258,15.4,11.9,25.5,-177.7
2,WI_8A_JX,1,JU258,15.4,11.9,25.9,-208.3
2,WI_8A_JX,1,JU258,15.4,11.9,26.5,-239.8
2,WI_8A_JX,1,JU258,15.4,11.9,26.9,-261.9
2,WI_8A_JX,1,JU258,15.4,11.9,27.5,-269.9
2,WI_8A_JX,1,JU258,15.4,11.9,27.9,-266.3
2,WI_8A_JX,1,JU258,15.4,11.9,28.5,-258.8
2,WI_8A_JX,1,JU258,15.4,11.9,28.9,-254.5
2,WI_8A_JX,2,ED3017,15.1,11.5,0.0,3465.9
2,WI_8A_JX,2,ED3017,15.1,11.5,0.5,6070.4
2,WI_8A_JX,2,ED3017,15.1,11.5,1.0,8254.6
2,WI_8A_JX,2,ED3017,15.1,11.5,1.5,10073.8
2,WI_8A_JX,2,ED3017,15.1,11.5,2.0,11546.6
2,WI_8A_JX,2,ED3017,15.1,11.5,2.6,12622.0
2,WI_8A_JX,2,ED3017,15.1,11.5,3.0,13337.0
2,WI_8A_JX,2,ED3017,15.1,11.5,3.6,13636.0
2,WI_8A_JX,2,ED3017,15.1,11.5,4.0,13580.4
2,WI_8A_JX,2,ED3017,15.1,11.5,4.6,13317.1
2,WI_8A_JX,2,ED3017,15.1,11.5,5.0,12924.4
2,WI_8A_JX,2,ED3017,15.1,11.5,5.6,12412.3
2,WI_8A_JX,2,ED3017,15.1,11.5,6.0,11788.0
2,WI_8A_JX,2,ED3017,15.1,11.5,6.6,11149.2
2,WI_8A_JX,2,ED3017,15.1,11.5,7.0,10584.5
2,WI_8A_JX,2,ED3017,15.1,11.5,7.6,10176.4
2,WI_8A_JX,2,ED3017,15.1,11.5,8.0,9892.1
2,WI_8A_JX,2,ED3017,15.1,11.5,8.6,9499.4
2,WI_8A_JX,2,ED3017,15.1,11.5,9.0,8897.1
2,WI_8A_JX,2,ED3017,15.1,11.5,9.6,8305.3
2,WI_8A_JX,2,ED3017,15.1,11.5,10.0,7686.5
2,WI_8A_JX,2,ED3017,15.1,11.5,10.6,6858.1
2,WI_8A_JX,2,ED3017,15.1,11.5,11.0,5884.8
2,WI_8A_JX,2,ED3017,15.1,11.5,11.6,4907.3
2,WI_8A_JX,2,ED3017,15.1,11.5,12.0,4118.3
2,WI_8A_JX,2,ED3017,15.1,11.5,12.6,3525.2
2,WI_8A_JX,2,ED3017,15.1,11.5,13.0,3003.1
2,WI_8A_JX,2,ED3017,15.1,11.5,13.6,2548.6
2,WI_8A_JX,2,ED3017,15.1,11.5,14.0,2220.5
2,WI_8A_JX,2,ED3017,15.1,11.5,14.6,1989.6
2,WI_8A_JX,2,ED3017,15.1,11.5,15.0,1756.2
2,WI_8A_JX,2,ED3017,15.1,11.5,15.6,1512.2
2,WI_8A_JX,2,ED3017,15.1,11.5,16.0,1236.3
2,WI_8A_JX,2,ED3017,15.1,11.5,16.6,935.1
2,WI_8A_JX,2,ED3017,15.1,11.5,17.0,674.7
2,WI_8A_JX,2,ED3017,15.1,11.5,17.6,489.6
2,WI_8A_JX,2,ED3017,15.1,11.5,18.0,380.1
2,WI_8A_JX,2,ED3017,15.1,11.5,18.6,331.1
2,WI_8A_JX,2,ED3017,15.1,11.5,19.0,315.6
2,WI_8A_JX,2,ED3017,15.1,11.5,19.6,302.9
2,WI_8A_JX,2,ED3017,15.1,11.5,20.0,284.1
2,WI_8A_JX,2,ED3017,15.1,11.5,20.6,255.7
2,WI_8A_JX,2,ED3017,15.1,11.5,21.0,220.2
2,WI_8A_JX,2,ED3017,15.1,11.5,21.6,180.8
2,WI_8A_JX,2,ED3017,15.1,11.5,22.0,140.7
2,WI_8A_JX,2,ED3017,15.1,11.5,22.6,106.6
2,WI_8A_JX,2,ED3017,15.1,11.5,23.0,81.1
2,WI_8A_JX,2,ED3017,15.1,11.5,23.6,65.2
2,WI_8A_JX,2,ED3017,15.1,11.5,24.0,57.0
2,WI_8A_JX,2,ED3017,15.1,11.5,24.6,51.1
2,WI_8A_JX,2,ED3017,15.1,11.5,25.0,42.9
2,WI_8A_JX,2,ED3017,15.1,11.5,25.5,31.4
2,WI_8A_JX,2,ED3017,15.1,11.5,25.9,18.7
2,WI_8A_JX,2,ED3017,15.1,11.5,26.5,6.0
2,WI_8A_JX,2,ED3017,15.1,11.5,26.9,-5.4
2,WI_8A_JX,2,ED3017,15.1,11.5,27.5,-16.0
2,WI_8A_JX,2,ED3017,15.1,11.5,27.9,-23.4
2,WI_8A_JX,2,ED3017,15.1,11.5,28.5,-26.1
2,WI_8A_JX,2,ED3017,15.1,11.5,28.9,-26.4
2,WI_8A_JX,3,MY16,NaN,NaN,0.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,0.5,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,1.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,1.5,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,2.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,2.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,3.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,3.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,4.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,4.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,5.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,5.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,6.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,6.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,7.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,7.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,8.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,8.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,9.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,9.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,10.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,10.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,11.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,11.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,12.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,12.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,13.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,13.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,14.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,14.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,15.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,15.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,16.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,16.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,17.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,17.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,18.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,18.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,19.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,19.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,20.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,20.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,21.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,21.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,22.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,22.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,23.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,23.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,24.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,24.6,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,25.0,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,25.5,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,25.9,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,26.5,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,26.9,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,27.5,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,27.9,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,28.5,0.0
2,WI_8A_JX,3,MY16,NaN,NaN,28.9,0.0
2,WI_8A_JX,4,EG4725,17.6,12.1,0.0,18569.9
2,WI_8A_JX,4,EG4725,17.6,12.1,0.5,27720.7
2,WI_8A_JX,4,EG4725,17.6,12.1,1.0,35295.0
2,WI_8A_JX,4,EG4725,17.6,12.1,1.5,40972.1
2,WI_8A_JX,4,EG4725,17.6,12.1,2.0,44762.6
2,WI_8A_JX,4,EG4725,17.6,12.1,2.6,46708.1
2,WI_8A_JX,4,EG4725,17.6,12.1,3.0,46761.4
2,WI_8A_JX,4,EG4725,17.6,12.1,3.6,44982.9
2,WI_8A_JX,4,EG4725,17.6,12.1,4.0,41790.0
2,WI_8A_JX,4,EG4725,17.6,12.1,4.6,37899.4
2,WI_8A_JX,4,EG4725,17.6,12.1,5.0,33835.4
2,WI_8A_JX,4,EG4725,17.6,12.1,5.6,30026.0
2,WI_8A_JX,4,EG4725,17.6,12.1,6.0,26703.2
2,WI_8A_JX,4,EG4725,17.6,12.1,6.6,23775.5
2,WI_8A_JX,4,EG4725,17.6,12.1,7.0,21093.9
2,WI_8A_JX,4,EG4725,17.6,12.1,7.6,18600.5
2,WI_8A_JX,4,EG4725,17.6,12.1,8.0,16249.2
2,WI_8A_JX,4,EG4725,17.6,12.1,8.6,14079.2
2,WI_8A_JX,4,EG4725,17.6,12.1,9.0,12361.7
2,WI_8A_JX,4,EG4725,17.6,12.1,9.6,11135.3
2,WI_8A_JX,4,EG4725,17.6,12.1,10.0,10181.1
2,WI_8A_JX,4,EG4725,17.6,12.1,10.6,9244.5
2,WI_8A_JX,4,EG4725,17.6,12.1,11.0,8386.9
2,WI_8A_JX,4,EG4725,17.6,12.1,11.6,7752.2
2,WI_8A_JX,4,EG4725,17.6,12.1,12.0,7203.8
2,WI_8A_JX,4,EG4725,17.6,12.1,12.6,6704.5
2,WI_8A_JX,4,EG4725,17.6,12.1,13.0,6317.7
2,WI_8A_JX,4,EG4725,17.6,12.1,13.6,6046.8
2,WI_8A_JX,4,EG4725,17.6,12.1,14.0,5861.9
2,WI_8A_JX,4,EG4725,17.6,12.1,14.6,5646.0
2,WI_8A_JX,4,EG4725,17.6,12.1,15.0,5308.3
2,WI_8A_JX,4,EG4725,17.6,12.1,15.6,4848.3
2,WI_8A_JX,4,EG4725,17.6,12.1,16.0,4318.4
2,WI_8A_JX,4,EG4725,17.6,12.1,16.6,3794.1
2,WI_8A_JX,4,EG4725,17.6,12.1,17.0,3326.6
2,WI_8A_JX,4,EG4725,17.6,12.1,17.6,2945.7
2,WI_8A_JX,4,EG4725,17.6,12.1,18.0,2675.2
2,WI_8A_JX,4,EG4725,17.6,12.1,18.6,2561.8
2,WI_8A_JX,4,EG4725,17.6,12.1,19.0,2531.3
2,WI_8A_JX,4,EG4725,17.6,12.1,19.6,2445.1
2,WI_8A_JX,4,EG4725,17.6,12.1,20.0,2213.6
2,WI_8A_JX,4,EG4725,17.6,12.1,20.6,1882.2
2,WI_8A_JX,4,EG4725,17.6,12.1,21.0,1550.9
2,WI_8A_JX,4,EG4725,17.6,12.1,21.6,1276.4
2,WI_8A_JX,4,EG4725,17.6,12.1,22.0,1064.2
2,WI_8A_JX,4,EG4725,17.6,12.1,22.6,873.5
2,WI_8A_JX,4,EG4725,17.6,12.1,23.0,681.6
2,WI_8A_JX,4,EG4725,17.6,12.1,23.6,501.9
2,WI_8A_JX,4,EG4725,17.6,12.1,24.0,350.7
2,WI_8A_JX,4,EG4725,17.6,12.1,24.6,234.1
2,WI_8A_JX,4,EG4725,17.6,12.1,25.0,146.6
2,WI_8A_JX,4,EG4725,17.6,12.1,25.5,80.5
2,WI_8A_JX,4,EG4725,17.6,12.1,25.9,33.5
2,WI_8A_JX,4,EG4725,17.6,12.1,26.5,4.2
2,WI_8A_JX,4,EG4725,17.6,12.1,26.9,-7.4
2,WI_8A_JX,4,EG4725,17.6,12.1,27.5,-3.1
2,WI_8A_JX,4,EG4725,17.6,12.1,27.9,19.1
2,WI_8A_JX,4,EG4725,17.6,12.1,28.5,64.3
2,WI_8A_JX,4,EG4725,17.6,12.1,28.9,133.9
2,WI_8A_JX,5,LKC34,17.1,12.8,0.0,13438.5
2,WI_8A_JX,5,LKC34,17.1,12.8,0.5,19158.4
2,WI_8A_JX,5,LKC34,17.1,12.8,1.0,23154.8
2,WI_8A_JX,5,LKC34,17.1,12.8,1.5,25012.6
2,WI_8A_JX,5,LKC34,17.1,12.8,2.0,24815.6
2,WI_8A_JX,5,LKC34,17.1,12.8,2.6,23054.9
2,WI_8A_JX,5,LKC34,17.1,12.8,3.0,20380.2
2,WI_8A_JX,5,LKC34,17.1,12.8,3.6,17551.8
2,WI_8A_JX,5,LKC34,17.1,12.8,4.0,15213.4
2,WI_8A_JX,5,LKC34,17.1,12.8,4.6,13549.4
2,WI_8A_JX,5,LKC34,17.1,12.8,5.0,12695.3
2,WI_8A_JX,5,LKC34,17.1,12.8,5.6,12741.6
2,WI_8A_JX,5,LKC34,17.1,12.8,6.0,13270.9
2,WI_8A_JX,5,LKC34,17.1,12.8,6.6,13937.1
2,WI_8A_JX,5,LKC34,17.1,12.8,7.0,14636.2
2,WI_8A_JX,5,LKC34,17.1,12.8,7.6,15182.9
2,WI_8A_JX,5,LKC34,17.1,12.8,8.0,15584.7
2,WI_8A_JX,5,LKC34,17.1,12.8,8.6,15859.5
2,WI_8A_JX,5,LKC34,17.1,12.8,9.0,15792.2
2,WI_8A_JX,5,LKC34,17.1,12.8,9.6,14924.9
2,WI_8A_JX,5,LKC34,17.1,12.8,10.0,13266.5
2,WI_8A_JX,5,LKC34,17.1,12.8,10.6,11371.0
2,WI_8A_JX,5,LKC34,17.1,12.8,11.0,9661.6
2,WI_8A_JX,5,LKC34,17.1,12.8,11.6,8257.8
2,WI_8A_JX,5,LKC34,17.1,12.8,12.0,7140.6
2,WI_8A_JX,5,LKC34,17.1,12.8,12.6,6226.0
2,WI_8A_JX,5,LKC34,17.1,12.8,13.0,5517.0
2,WI_8A_JX,5,LKC34,17.1,12.8,13.6,5023.3
2,WI_8A_JX,5,LKC34,17.1,12.8,14.0,4637.7
2,WI_8A_JX,5,LKC34,17.1,12.8,14.6,4302.1
2,WI_8A_JX,5,LKC34,17.1,12.8,15.0,4033.8
2,WI_8A_JX,5,LKC34,17.1,12.8,15.6,3884.9
2,WI_8A_JX,5,LKC34,17.1,12.8,16.0,3708.1
2,WI_8A_JX,5,LKC34,17.1,12.8,16.6,3361.3
2,WI_8A_JX,5,LKC34,17.1,12.8,17.0,2865.3
2,WI_8A_JX,5,LKC34,17.1,12.8,17.6,2372.4
2,WI_8A_JX,5,LKC34,17.1,12.8,18.0,2019.0
2,WI_8A_JX,5,LKC34,17.1,12.8,18.6,1813.8
2,WI_8A_JX,5,LKC34,17.1,12.8,19.0,1640.2
2,WI_8A_JX,5,LKC34,17.1,12.8,19.6,1423.2
2,WI_8A_JX,5,LKC34,17.1,12.8,20.0,1178.8
2,WI_8A_JX,5,LKC34,17.1,12.8,20.6,917.7
2,WI_8A_JX,5,LKC34,17.1,12.8,21.0,670.1
2,WI_8A_JX,5,LKC34,17.1,12.8,21.6,463.1
2,WI_8A_JX,5,LKC34,17.1,12.8,22.0,299.9
2,WI_8A_JX,5,LKC34,17.1,12.8,22.6,171.4
2,WI_8A_JX,5,LKC34,17.1,12.8,23.0,74.3
2,WI_8A_JX,5,LKC34,17.1,12.8,23.6,12.0
2,WI_8A_JX,5,LKC34,17.1,12.8,24.0,-21.8
2,WI_8A_JX,5,LKC34,17.1,12.8,24.6,-37.1
2,WI_8A_JX,5,LKC34,17.1,12.8,25.0,-47.5
2,WI_8A_JX,5,LKC34,17.1,12.8,25.5,-58.4
2,WI_8A_JX,5,LKC34,17.1,12.8,25.9,-67.5
2,WI_8A_JX,5,LKC34,17.1,12.8,26.5,-72.1
2,WI_8A_JX,5,LKC34,17.1,12.8,26.9,-72.1
2,WI_8A_JX,5,LKC34,17.1,12.8,27.5,-71.3
2,WI_8A_JX,5,LKC34,17.1,12.8,27.9,-73.5
2,WI_8A_JX,5,LKC34,17.1,12.8,28.5,-81.3
2,WI_8A_JX,5,LKC34,17.1,12.8,28.9,-93.3
2,WI_8A_JX,6,JT11398,17.0,12.9,0.0,3967.1
2,WI_8A_JX,6,JT11398,17.0,12.9,0.5,6500.9
2,WI_8A_JX,6,JT11398,17.0,12.9,1.0,8487.4
2,WI_8A_JX,6,JT11398,17.0,12.9,1.5,9948.1
2,WI_8A_JX,6,JT11398,17.0,12.9,2.0,10958.1
2,WI_8A_JX,6,JT11398,17.0,12.9,2.6,11808.7
2,WI_8A_JX,6,JT11398,17.0,12.9,3.0,12964.8
2,WI_8A_JX,6,JT11398,17.0,12.9,3.6,14637.7
2,WI_8A_JX,6,JT11398,17.0,12.9,4.0,16596.5
2,WI_8A_JX,6,JT11398,17.0,12.9,4.6,18118.5
2,WI_8A_JX,6,JT11398,17.0,12.9,5.0,18591.2
2,WI_8A_JX,6,JT11398,17.0,12.9,5.6,18045.4
2,WI_8A_JX,6,JT11398,17.0,12.9,6.0,16904.2
2,WI_8A_JX,6,JT11398,17.0,12.9,6.6,15495.3
2,WI_8A_JX,6,JT11398,17.0,12.9,7.0,13877.2
2,WI_8A_JX,6,JT11398,17.0,12.9,7.6,12081.4
2,WI_8A_JX,6,JT11398,17.0,12.9,8.0,10498.9
2,WI_8A_JX,6,JT11398,17.0,12.9,8.6,9349.1
2,WI_8A_JX,6,JT11398,17.0,12.9,9.0,8494.1
2,WI_8A_JX,6,JT11398,17.0,12.9,9.6,7808.4
2,WI_8A_JX,6,JT11398,17.0,12.9,10.0,7338.3
2,WI_8A_JX,6,JT11398,17.0,12.9,10.6,7063.8
2,WI_8A_JX,6,JT11398,17.0,12.9,11.0,6855.6
2,WI_8A_JX,6,JT11398,17.0,12.9,11.6,6646.1
2,WI_8A_JX,6,JT11398,17.0,12.9,12.0,6329.1
2,WI_8A_JX,6,JT11398,17.0,12.9,12.6,5754.7
2,WI_8A_JX,6,JT11398,17.0,12.9,13.0,4962.5
2,WI_8A_JX,6,JT11398,17.0,12.9,13.6,4107.0
2,WI_8A_JX,6,JT11398,17.0,12.9,14.0,3401.7
2,WI_8A_JX,6,JT11398,17.0,12.9,14.6,2922.5
2,WI_8A_JX,6,JT11398,17.0,12.9,15.0,2591.3
2,WI_8A_JX,6,JT11398,17.0,12.9,15.6,2396.3
2,WI_8A_JX,6,JT11398,17.0,12.9,16.0,2384.7
2,WI_8A_JX,6,JT11398,17.0,12.9,16.6,2478.6
2,WI_8A_JX,6,JT11398,17.0,12.9,17.0,2436.6
2,WI_8A_JX,6,JT11398,17.0,12.9,17.6,2187.4
2,WI_8A_JX,6,JT11398,17.0,12.9,18.0,1833.5
2,WI_8A_JX,6,JT11398,17.0,12.9,18.6,1462.5
2,WI_8A_JX,6,JT11398,17.0,12.9,19.0,1107.7
2,WI_8A_JX,6,JT11398,17.0,12.9,19.6,807.0
2,WI_8A_JX,6,JT11398,17.0,12.9,20.0,545.5
2,WI_8A_JX,6,JT11398,17.0,12.9,20.6,319.4
2,WI_8A_JX,6,JT11398,17.0,12.9,21.0,142.7
2,WI_8A_JX,6,JT11398,17.0,12.9,21.6,16.3
2,WI_8A_JX,6,JT11398,17.0,12.9,22.0,-55.4
2,WI_8A_JX,6,JT11398,17.0,12.9,22.6,-83.9
2,WI_8A_JX,6,JT11398,17.0,12.9,23.0,-77.8
2,WI_8A_JX,6,JT11398,17.0,12.9,23.6,-44.6
2,WI_8A_JX,6,JT11398,17.0,12.9,24.0,7.8
2,WI_8A_JX,6,JT11398,17.0,12.9,24.6,77.9
2,WI_8A_JX,6,JT11398,17.0,12.9,25.0,153.4
2,WI_8A_JX,6,JT11398,17.0,12.9,25.5,200.2
2,WI_8A_JX,6,JT11398,17.0,12.9,25.9,179.7
2,WI_8A_JX,6,JT11398,17.0,12.9,26.5,107.2
2,WI_8A_JX,6,JT11398,17.0,12.9,26.9,19.3
2,WI_8A_JX,6,JT11398,17.0,12.9,27.5,-52.9
2,WI_8A_JX,6,JT11398,17.0,12.9,27.9,-99.7
2,WI_8A_JX,6,JT11398,17.0,12.9,28.5,-133.5
2,WI_8A_JX,6,JT11398,17.0,12.9,28.9,-158.0
2,WI_8A_JX,7,N2,13.2,9.6,0.0,10137.9
2,WI_8A_JX,7,N2,13.2,9.6,0.5,16508.8
2,WI_8A_JX,7,N2,13.2,9.6,1.0,21669.3
2,WI_8A_JX,7,N2,13.2,9.6,1.5,25555.5
2,WI_8A_JX,7,N2,13.2,9.6,2.0,28344.9
2,WI_8A_JX,7,N2,13.2,9.6,2.6,30359.0
2,WI_8A_JX,7,N2,13.2,9.6,3.0,31821.0
2,WI_8A_JX,7,N2,13.2,9.6,3.6,32730.5
2,WI_8A_JX,7,N2,13.2,9.6,4.0,33018.3
2,WI_8A_JX,7,N2,13.2,9.6,4.6,32519.9
2,WI_8A_JX,7,N2,13.2,9.6,5.0,31056.9
2,WI_8A_JX,7,N2,13.2,9.6,5.6,28711.5
2,WI_8A_JX,7,N2,13.2,9.6,6.0,25836.8
2,WI_8A_JX,7,N2,13.2,9.6,6.6,23029.4
2,WI_8A_JX,7,N2,13.2,9.6,7.0,20609.1
2,WI_8A_JX,7,N2,13.2,9.6,7.6,18564.3
2,WI_8A_JX,7,N2,13.2,9.6,8.0,16774.3
2,WI_8A_JX,7,N2,13.2,9.6,8.6,14927.7
2,WI_8A_JX,7,N2,13.2,9.6,9.0,12893.7
2,WI_8A_JX,7,N2,13.2,9.6,9.6,10829.9
2,WI_8A_JX,7,N2,13.2,9.6,10.0,8872.8
2,WI_8A_JX,7,N2,13.2,9.6,10.6,7173.6
2,WI_8A_JX,7,N2,13.2,9.6,11.0,5852.6
2,WI_8A_JX,7,N2,13.2,9.6,11.6,5002.8
2,WI_8A_JX,7,N2,13.2,9.6,12.0,4509.6
2,WI_8A_JX,7,N2,13.2,9.6,12.6,4152.7
2,WI_8A_JX,7,N2,13.2,9.6,13.0,3810.8
2,WI_8A_JX,7,N2,13.2,9.6,13.6,3344.7
2,WI_8A_JX,7,N2,13.2,9.6,14.0,2742.7
2,WI_8A_JX,7,N2,13.2,9.6,14.6,2139.1
2,WI_8A_JX,7,N2,13.2,9.6,15.0,1626.1
2,WI_8A_JX,7,N2,13.2,9.6,15.6,1229.2
2,WI_8A_JX,7,N2,13.2,9.6,16.0,917.7
2,WI_8A_JX,7,N2,13.2,9.6,16.6,649.9
2,WI_8A_JX,7,N2,13.2,9.6,17.0,415.2
2,WI_8A_JX,7,N2,13.2,9.6,17.6,220.0
2,WI_8A_JX,7,N2,13.2,9.6,18.0,84.1
2,WI_8A_JX,7,N2,13.2,9.6,18.6,16.2
2,WI_8A_JX,7,N2,13.2,9.6,19.0,1.7
2,WI_8A_JX,7,N2,13.2,9.6,19.6,23.0
2,WI_8A_JX,7,N2,13.2,9.6,20.0,59.4
2,WI_8A_JX,7,N2,13.2,9.6,20.6,98.8
2,WI_8A_JX,7,N2,13.2,9.6,21.0,146.0
2,WI_8A_JX,7,N2,13.2,9.6,21.6,199.5
2,WI_8A_JX,7,N2,13.2,9.6,22.0,231.0
2,WI_8A_JX,7,N2,13.2,9.6,22.6,233.0
2,WI_8A_JX,7,N2,13.2,9.6,23.0,202.8
2,WI_8A_JX,7,N2,13.2,9.6,23.6,156.1
2,WI_8A_JX,7,N2,13.2,9.6,24.0,122.3
2,WI_8A_JX,7,N2,13.2,9.6,24.6,103.6
2,WI_8A_JX,7,N2,13.2,9.6,25.0,82.2
2,WI_8A_JX,7,N2,13.2,9.6,25.5,35.8
2,WI_8A_JX,7,N2,13.2,9.6,25.9,-26.6
2,WI_8A_JX,7,N2,13.2,9.6,26.5,-89.6
2,WI_8A_JX,7,N2,13.2,9.6,26.9,-138.4
2,WI_8A_JX,7,N2,13.2,9.6,27.5,-163.5
2,WI_8A_JX,7,N2,13.2,9.6,27.9,-173.6
2,WI_8A_JX,7,N2,13.2,9.6,28.5,-186.2
2,WI_8A_JX,7,N2,13.2,9.6,28.9,-205.4
2,WI_8A_JX,8,CX11314,16.9,12.5,0.0,7515.8
2,WI_8A_JX,8,CX11314,16.9,12.5,0.5,13433.8
2,WI_8A_JX,8,CX11314,16.9,12.5,1.0,18353.8
2,WI_8A_JX,8,CX11314,16.9,12.5,1.5,21927.8
2,WI_8A_JX,8,CX11314,16.9,12.5,2.0,23888.1
2,WI_8A_JX,8,CX11314,16.9,12.5,2.6,24340.2
2,WI_8A_JX,8,CX11314,16.9,12.5,3.0,23796.7
2,WI_8A_JX,8,CX11314,16.9,12.5,3.6,22961.9
2,WI_8A_JX,8,CX11314,16.9,12.5,4.0,22436.4
2,WI_8A_JX,8,CX11314,16.9,12.5,4.6,22538.5
2,WI_8A_JX,8,CX11314,16.9,12.5,5.0,23238.5
2,WI_8A_JX,8,CX11314,16.9,12.5,5.6,24058.7
2,WI_8A_JX,8,CX11314,16.9,12.5,6.0,24401.1
2,WI_8A_JX,8,CX11314,16.9,12.5,6.6,24100.2
2,WI_8A_JX,8,CX11314,16.9,12.5,7.0,23232.4
2,WI_8A_JX,8,CX11314,16.9,12.5,7.6,21985.9
2,WI_8A_JX,8,CX11314,16.9,12.5,8.0,20497.6
2,WI_8A_JX,8,CX11314,16.9,12.5,8.6,19012.5
2,WI_8A_JX,8,CX11314,16.9,12.5,9.0,17429.3
2,WI_8A_JX,8,CX11314,16.9,12.5,9.6,15691.6
2,WI_8A_JX,8,CX11314,16.9,12.5,10.0,13907.1
2,WI_8A_JX,8,CX11314,16.9,12.5,10.6,12371.2
2,WI_8A_JX,8,CX11314,16.9,12.5,11.0,11259.3
2,WI_8A_JX,8,CX11314,16.9,12.5,11.6,10477.7
2,WI_8A_JX,8,CX11314,16.9,12.5,12.0,9988.0
2,WI_8A_JX,8,CX11314,16.9,12.5,12.6,9562.9
2,WI_8A_JX,8,CX11314,16.9,12.5,13.0,8750.2
